Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2033 Mar 30 16:03:03,2033 Mar 30 20:07:54,Total,2033 Mar 30 18:05:28,-147204895.9448652,-25671856.942525867,2174.256108389199,4.635497871990156,-29.47099726807874,0.002834365175750805,-146851538.50401613,-25617267.715060428,9038.959653205917,4.479220042983512,-28.38578747494116,-0.0961717697197087,0.0,0.0,0.0,0.0,0.0,0.0
2033 Sep 23 11:52:59,2033 Sep 23 16:06:24,Partial,2033 Sep 23 13:59:41,150099382.06177896,1050929.0490112202,-790.2832181124809,-0.6926458767162993,29.68928840665741,-0.0027275258796700206,149693856.909787,1054132.5174806789,-8720.588181924648,-0.7139959497039647,28.719733512095438,0.08468696806541712,0.0,0.0,0.0,0.0,0.0,0.0
2034 Mar 20 07:45:22,2034 Mar 20 13:00:32,Total,2034 Mar 20 10:22:59,-148969181.77724,1561511.5399558656,698.1502406671832,-0.7966784927129535,-29.912283318264127,0.0029054393783502813,-148607678.49360716,1548324.5520750734,3416.1139263232203,-0.7852717204296887,-28.827718441386413,-0.09745458292349256,0.0,0.0,0.0,0.0,0.0,0.0
2034 Sep 12 13:32:43,2034 Sep 12 19:16:22,Annular,2034 Sep 12 16:24:29,148034723.20409992,-27451824.50561036,773.3093726944373,4.95028044549006,29.190715990299477,-0.002787805166109737,147651762.99217716,-27371340.537550706,-2600.739480530109,4.70233810897152,28.216179150085814,0.08935207937203052,0.0,0.0,0.0,0.0,0.0,0.0
2035 Mar 09 20:27:55,2035 Mar 10 01:54:38,Annular,2035 Mar 09 23:11:20,-145673060.9222603,29057597.37847575,-814.8348248547256,-6.313867970977346,-29.337609455998763,0.0028417256471556253,-145302636.02752137,28973831.00661021,-2715.434963534143,-6.131154632277333,-28.31800852760658,-0.09244310204591434,0.0,0.0,0.0,0.0,0.0,0.0
2035 Sep 01 23:21:49,2035 Sep 02 04:41:17,Total,2035 Sep 02 02:01:31,140919600.67532182,-54151115.183971226,2259.5275877518075,10.206458868584964,27.7075728310493,-0.002804839192609366,140577277.53630584,-54009193.642765135,3746.742132776705,9.763910226159053,26.744121872637727,0.09523598661219859,0.0,0.0,0.0,0.0,0.0,0.0
2036 Feb 27 02:57:56,2036 Feb 27 06:51:11,Partial,2036 Feb 27 04:54:36,-137073756.5071437,56165983.555739015,-2328.9526252655023,-11.783519081651203,-27.687600553469125,0.002699835819249792,-136706792.41578752,56007974.181747235,-9345.537770107256,-11.423930439372143,-26.770549618306347,-0.0860774197572909,0.0,0.0,0.0,0.0,0.0,0.0
2036 Jul 23 09:35:59,2036 Jul 23 11:36:32,Partial,2036 Jul 23 10:36:16,77675793.4606808,-130622279.69585478,7041.275589996677,25.131544765734425,15.12143610752952,-0.002168306582608229,77495517.2547586,-130313513.36955099,-2274.6518476968304,24.187808940720846,14.563659417215515,0.09506523117199048,0.0,0.0,0.0,0.0,0.0,0.0
2036 Aug 21 15:40:01,2036 Aug 21 19:20:37,Partial,2036 Aug 21 17:30:18,129402728.89947265,-78434057.9352263,3634.8818056504565,14.964000900622366,25.375127783639748,-0.0027184941790600217,129100526.51409456,-78242170.4440924,9895.980203939183,14.369763052907096,24.455356798443507,0.09687223272289024,0.0,0.0,0.0,0.0,0.0,0.0
2037 Jan 16 07:49:24,2037 Jan 16 12:06:08,Partial,2037 Jan 16 09:57:44,-64852823.32094618,132109783.84629267,-7179.016078059709,-27.23636373280491,-13.243298051940798,0.001961595218956592,-64681364.94337526,131746456.20810762,680.1424646140077,-26.33914541467514,-12.850102126185927,-0.08602010367935915,0.0,0.0,0.0,0.0,0.0,0.0
