Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2025 Mar 14 03:59:31,2025 Mar 14 09:59:31,Total,2025 Mar 14 06:59:29,-147760078.90580964,16898396.102717604,-179.89130495190588,-3.8671599021656378,-29.696063079625752,0.0027934011773304472,-148157503.1251593,16953391.671096023,3001.9439180436157,-4.028543792416566,-30.66338124857539,-0.08736279564847925,0.0,0.0,0.0,0.0,0.0,0.0
2025 Sep 07 15:29:41,2025 Sep 07 20:53:58,Total,2025 Sep 07 18:11:52,145536913.72592202,-39230168.74403497,1444.2772377318258,7.2656746926277656,28.639103044908936,-0.0028479637957123673,145891637.37388945,-39335577.69539132,-1253.5325594121468,7.528166422981078,29.667774219939552,0.09516194229023105,0.0,0.0,0.0,0.0,0.0,0.0
2026 Mar 03 08:47:12,2026 Mar 03 14:23:16,Total,2026 Mar 03 11:35:10,-141376769.74550083,44763717.994435236,-1726.8411572133,-9.471938876837264,-28.499504190051994,0.002816583809690041,-141738013.7716167,44888390.530366264,-3168.6786683096484,-9.849332551241528,-29.457401690730617,-0.09226012477836477,0.0,0.0,0.0,0.0,0.0,0.0
2026 Aug 28 01:26:23,2026 Aug 28 07:01:30,Partial,2026 Aug 28 04:14:00,136317405.771234,-65227947.08025252,2897.6941970510243,12.368690766110552,26.74922317058541,-0.0027018855889546552,136665663.6626671,-65405311.535045214,5128.388948089854,12.78723092079252,27.66489367000255,0.08974865835578853,0.0,0.0,0.0,0.0,0.0,0.0
2027 Feb 20 21:15:48,2027 Feb 21 01:13:30,Penumbral,2027 Feb 20 23:14:38,-130177758.81560901,70247139.33649322,-3167.2611172602333,-14.624381242817746,-26.31603558618282,0.002766358322390725,-130493445.29490244,70426382.25189802,-9129.392337632182,-15.182743497977835,-27.241841587155314,-0.09597550822738139,0.0,0.0,0.0,0.0,0.0,0.0
2027 Aug 17 05:29:33,2027 Aug 17 09:03:19,Penumbral,2027 Aug 17 07:16:27,122157672.62374406,-89544383.90481399,4278.525463995381,17.120274908494473,23.90518427854109,-0.0025072643163517256,122480501.23027997,-89789104.5425614,11858.02089191675,17.695239544335806,24.68727587217929,0.0849771106022238,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jan 12 02:12:13,2028 Jan 12 06:20:16,Partial,2028 Jan 12 04:16:16,-52781868.01745636,137326241.2896089,-7534.04157253174,-28.278320437738344,-10.793920835161856,0.0019686551959066487,-52904650.32584302,137665045.2645994,-595.7374129321416,-29.293312952861815,-11.18740789841663,-0.09694602877089005,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jul 06 15:49:31,2028 Jul 06 20:57:33,Partial,2028 Jul 06 18:23:29,38670525.66425716,-147087291.84606728,8147.2806737262445,28.314189790710643,7.460873180117409,-0.0016776403610858975,38762818.50973017,-147469902.76360336,2327.843792614276,29.29466536402035,7.655718638094298,0.08874201765676211,0.0,0.0,0.0,0.0,0.0,0.0
2028 Dec 31 14:09:27,2028 Dec 31 19:43:20,Total,2028 Dec 31 16:56:26,-25724989.980830073,144832341.90678185,-8055.832854986391,-29.802336208917595,-5.318430097264956,0.001634019776239006,-25781781.182540026,145206071.0107714,-5060.22885548023,-30.823344464577623,-5.519210057069614,-0.0944456695815704,0.0,0.0,0.0,0.0,0.0,0.0
2029 Jun 26 00:40:50,2029 Jun 26 06:13:39,Total,2029 Jun 26 03:27:12,11558683.762173327,-151618481.7071207,8489.053200549903,29.206170500118805,2.15304645014493,-0.0014653017098985317,11577253.562387528,-151990877.60373005,7635.29710606681,30.26009777896358,2.1629168728075023,0.09569351820499283,0.0,0.0,0.0,0.0,0.0,0.0
2029 Dec 20 19:51:12,2029 Dec 21 01:46:20,Total,2029 Dec 20 22:48:49,2935639.331185048,147139223.932194,-8286.921203469745,-30.25588226138441,0.4828584988818598,0.0012500226944818361,2953484.5074299234,147537281.707265,-9778.715566243618,-31.243591458556672,0.49436423400149493,-0.08993229402382424,0.0,0.0,0.0,0.0,0.0,0.0
2030 Jun 15 16:21:15,2030 Jun 15 20:56:36,Partial,2030 Jun 15 18:38:54,-15221843.732535517,-151187223.25838023,8550.896218992713,29.142158914876536,-3.0936245236416124,-0.0012109733394584854,-15266635.538452934,-151543038.87570155,12539.582243533436,30.22488427127599,-3.244084089931853,0.09938328949247797,0.0,0.0,0.0,0.0,0.0,0.0
2030 Dec 09 20:19:53,2030 Dec 10 00:54:27,Penumbral,2030 Dec 09 22:37:10,32041950.806476966,143804843.98010373,-8200.829537985524,-29.549349676488898,6.364636073549816,0.0008812683489413135,32138058.86812642,144199530.68531913,-14337.36257284121,-30.489566959462028,6.596497083571572,-0.08756078881903424,0.0,0.0,0.0,0.0,0.0,0.0
2031 May 07 02:00:56,2031 May 07 05:56:04,Penumbral,2031 May 07 03:58:32,-104889047.68844008,-108517245.14413458,6783.320400968327,20.92553904395939,-20.805598266242374,-0.00012634353113313436,-105148277.07683827,-108776238.6558591,-643.5183385938196,21.707662678733,-21.537943801331753,0.09707859912541887,0.0,0.0,0.0,0.0,0.0,0.0
