Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2025 Mar 14 03:59:31,2025 Mar 14 09:59:31,Total,2025 Mar 14 06:59:29,-147760078.90563202,16898396.102775488,-179.89129899058514,-3.867159902642825,-29.69606308010996,0.0027934011311304295,-148157503.13967463,16953391.66655592,3001.9434334390357,-4.028543753622107,-30.663381209179978,-0.08736279189254813,0.0,0.0,0.0,0.0,0.0,0.0
2025 Sep 07 15:29:40,2025 Sep 07 20:53:57,Total,2025 Sep 07 18:11:51,145536906.4587117,-39230197.393776886,1444.2790992901248,7.265680325438064,28.639101523884282,-0.002847963945305155,145891629.9699336,-39335606.497958854,-1253.5475159145058,7.528172627880523,29.667772764402937,0.09516195895560504,0.0,0.0,0.0,0.0,0.0,0.0
2026 Mar 03 08:47:08,2026 Mar 03 14:23:12,Total,2026 Mar 03 11:35:07,-141376731.84258768,44763832.02744611,-1726.848919519242,-9.471961860257998,-28.499496917939354,0.002816583264683819,-141737975.60305762,44888505.512929544,-3168.5945433903053,-9.849357928255895,-29.457393241625454,-0.09226010383941108,0.0,0.0,0.0,0.0,0.0,0.0
2026 Aug 28 01:26:16,2026 Aug 28 07:01:23,Partial,2026 Aug 28 04:13:53,136317319.16094348,-65228134.39687375,2897.706023740465,12.368727439202432,26.74920561481166,-0.002701885567984949,136665576.53618023,-65405499.32334776,5128.336904346472,12.787269250063495,27.664875948595018,0.08974872144608677,0.0,0.0,0.0,0.0,0.0,0.0
2027 Feb 20 21:15:37,2027 Feb 21 01:13:18,Penumbral,2027 Feb 20 23:14:26,-130177597.87159973,70247428.93486385,-3167.278439404008,-14.624439951914582,-26.316003911614487,0.0027663564941686346,-130493284.42409228,70426671.9762564,-9129.40233643014,-15.182802493378789,-27.241809227491984,-0.09597547983845385,0.0,0.0,0.0,0.0,0.0,0.0
2027 Aug 17 05:29:16,2027 Aug 17 09:03:03,Penumbral,2027 Aug 17 07:16:11,122157381.47482857,-89544790.43744874,4278.552114407633,17.120354181105014,23.905126165069184,-0.0025072629193380203,122480208.8335241,-89789512.43105619,11857.874981095996,17.695322329705487,24.687215559247036,0.08497723054342607,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jan 12 02:11:51,2028 Jan 12 06:19:54,Partial,2028 Jan 12 04:15:54,-52781245.640801646,137326478.8554786,-7534.0601262052705,-28.278368804638202,-10.793794980678566,0.001968647603319285,-52904026.4578103,137665283.17046008,-595.6174262741035,-29.293363493861,-11.187277531707998,-0.09694597366531331,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jul 06 15:49:03,2028 Jul 06 20:57:04,Partial,2028 Jul 06 18:23:00,38669732.54750225,-147087500.80950707,8147.298415688532,28.31423063694056,7.460717847291958,-0.0016776304800627307,38762024.1953949,-147470112.14379925,2327.7358066688034,29.294706315443364,7.655560264892519,0.08874191648288615,0.0,0.0,0.0,0.0,0.0,0.0
2028 Dec 31 14:08:48,2028 Dec 31 19:42:41,Total,2028 Dec 31 16:55:48,-25723827.250791796,144832549.4140652,-8055.855334978892,-29.802378003341627,-5.318194714067398,0.0016340071076144831,-25780614.70974758,145206278.68187857,-5059.899140073207,-30.82338909134139,-5.5189647339274694,-0.09444571282199765,0.0,0.0,0.0,0.0,0.0,0.0
2029 Jun 26 00:40:02,2029 Jun 26 06:12:51,Total,2029 Jun 26 03:26:24,11557281.288371516,-151618585.04869187,8489.070518634882,29.206191447285075,2.1527718579143373,-0.001465284847480139,11575848.018357007,-151990981.25628978,7635.0144340760435,30.260118179146417,2.162633228864203,0.09569341155819135,0.0,0.0,0.0,0.0,0.0,0.0
2029 Dec 20 19:50:13,2029 Dec 21 01:45:21,Total,2029 Dec 20 22:47:49,2937425.081806164,147139195.43224993,-8286.934827239467,-30.25587503914489,0.483219804858858,0.0012500041478176833,2955274.696250256,147537252.5794562,-9778.298288564025,-31.24358494020367,0.49473636208213084,-0.08993246512068186,0.0,0.0,0.0,0.0,0.0,0.0
2030 Jun 15 16:20:03,2030 Jun 15 20:55:25,Partial,2030 Jun 15 18:37:43,-15223942.845396033,-151187000.37980396,8550.901915676262,29.142117487371074,-3.0940360611434317,-0.0012109521313588747,-15268740.240227772,-151542815.2707202,12539.052422266454,30.22484025600022,-3.2445130504259088,0.09938349262727023,0.0,0.0,0.0,0.0,0.0,0.0
