Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z
2052 Sep 24 04:28:30,2052 Sep 24 10:18:51,Annular,2052 Sep 24 04:28:30,148676231.99253175,18125920.280079626,-1855.5977289327318,-4.082979403739377,29.480894645092828,-0.0033869287184702746,148285854.27429113,18088281.938765608,-1049.3529742188132,-4.027057412900795,28.479036702052,0.08942015320880725,0.0,0.0,0.0,0.0,0.0,0.0,-787240336.6832217,-212153048.12428278,18492928.078034583,3.253634711377238,-12.02087211993513,-0.02284900758055606
2053 Mar 21 13:05:53,2053 Mar 21 17:01:32,Partial,2053 Mar 21 13:05:53,-148259785.6661183,-17107216.314442225,1822.5292612711883,2.9415639242011324,-29.723866840782485,0.003430688476664728,-147882868.5495035,-17071267.119983047,-4588.799668233469,2.795692166266209,-28.695262290755313,-0.08989303715593633,0.0,0.0,0.0,0.0,0.0,0.0,-714776880.0994589,-389458032.4111135,17608393.99410877,6.107699289764733,-10.87758095814139,-0.09144792781461382
2053 Sep 13 15:33:23,2053 Sep 13 19:42:03,Partial,2053 Sep 13 15:33:23,149947672.7984378,-8968431.879751293,283.207990753624,1.3038372346995073,29.647028519119775,-0.0034960804043438986,149577473.8951261,-8938312.616824288,6016.892770729791,1.1785749348226655,28.596491982902066,0.09338459641311744,0.0,0.0,0.0,0.0,0.0,0.0,-602383892.5255232,-542298516.621248,15728992.715486296,8.600630602170897,-9.112955322756559,-0.15454819930059252
2054 Feb 09 02:39:21,2054 Feb 09 07:19:45,Partial,2054 Feb 09 02:39:21,-122591608.21203554,82467520.22512223,-6308.049426980828,-17.1145603870751,-24.843555021028525,0.003053467078353487,-122259342.27389227,82235784.99622501,1021.3420027622522,-16.569928641149133,-24.039511992324062,-0.08530237555354976,0.0,0.0,0.0,0.0,0.0,0.0,-480441119.27916515,-647242630.841263,13436934.901246047,10.351948256636987,-7.188067673704521,-0.20172596224034275
2054 Aug 05 00:14:36,2054 Aug 05 04:40:05,Total,2054 Aug 05 01:26:06,112911839.33259207,-101091183.71141182,7866.430653906667,19.408385025096443,22.09903926029906,-0.0029804158505593588,112650687.02607435,-100847072.61349523,1856.970964144603,18.664283098900658,21.293790551461104,0.09697414362129483,0.0,0.0,0.0,0.0,0.0,0.0,-309519467.9131853,-736776730.0677879,9985170.186904589,11.90869903498137,-4.457345707245666,-0.2478937442194263
2055 Jan 29 02:22:19,2055 Jan 29 08:25:03,Annular,2055 Jan 29 02:22:19,-104052779.66033487,104490166.29873665,-8142.456024391797,-21.599694520642384,-21.143796767052578,0.002786819041212254,-103775569.56655854,104198298.12948808,-5092.689973177822,-20.87421714709189,-20.488567722097073,-0.0873125727440346,0.0,0.0,0.0,0.0,0.0,0.0,-119707992.61959353,-781714763.4898303,5925522.902866748,12.77906858039698,-1.370242323256286,-0.2801932189535955
2055 Jul 25 17:02:11,2055 Jul 25 22:27:48,Total,2055 Jul 25 17:58:34,93952434.50646897,-119197128.0747949,9312.920000154149,22.935868647457188,18.342847764147812,-0.0026682312319974803,93732112.51536244,-118901964.82718259,7904.030671557034,22.105770145949243,17.673586819555812,0.09596979964147324,0.0,0.0,0.0,0.0,0.0,0.0,78108858.62884003,-777635200.8817594,1483172.2766832674,12.864471567088332,1.9186111004052113,-0.2957632976792435
2056 Jan 18 07:22:38,2056 Jan 18 12:59:02,Annular,2056 Jan 18 07:22:38,-82073870.15962927,122264118.23159641,-9528.765602476495,-25.227850514515396,-16.72468141158072,0.00249632682193372,-81867927.45895486,121939793.44884746,-11126.535320120438,-24.340349153504583,-16.21314593036706,-0.09221182902520363,0.0,0.0,0.0,0.0,0.0,0.0,269693238.75890267,-723313591.231149,-3028492.336236205,12.105217539218192,5.182626745568151,-0.2923413634030885
2056 Jul 14 05:27:34,2056 Jul 14 10:32:50,Annular,2056 Jul 14 05:27:34,71743804.46287677,-133918409.87536108,10425.112802701695,25.800387856444136,13.96680106453297,-0.0022589604005874464,71568335.03147486,-133571695.19255903,14325.330747654147,24.918163847516272,13.469926948460222,0.0901288359292431,0.0,0.0,0.0,0.0,0.0,0.0,444365625.8345852,-619715681.3501964,-7366508.492299611,10.47859183150019,8.23643467182884,-0.2686343937882605
2057 Jan 06 20:15:01,2057 Jan 07 00:05:25,Partial,2057 Jan 06 20:15:01,-57903549.72626272,135267333.73424256,-10550.766204557722,-27.88181526454436,-11.842199588216122,0.002179429719005508,-57767141.76100008,134929379.52027798,-16746.180992993162,-26.87168175199892,-11.467739876927796,-0.09618059333396133,0.0,0.0,0.0,0.0,0.0,0.0,586792678.2964251,-473774538.79421455,-11159076.531077918,8.06484400727086,10.792020307033075,-0.2252565294751346
