Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2029 Jul 11 14:30:59,2029 Jul 11 16:47:05,Partial,2029 Jul 11 15:39:04,50044535.93809942,-143611207.60367024,7916.976061563089,27.657731938659225,9.69594291871046,0.00039736624415601893,49922875.21332396,-143247677.12164807,-733.8229393751473,26.700825269642547,9.325153244960628,-0.08996213927657652,0.0,0.0,0.0,0.0,0.0,0.0
2029 Dec 05 13:09:17,2029 Dec 05 17:02:15,Partial,2029 Dec 05 15:05:44,42308159.35399537,141219734.7091654,-8101.777615399937,-29.033201939575985,8.442285135749525,-0.0014985777268214046,42198601.618427634,140876480.7189056,-15461.063737108274,-28.003839169304477,8.087318908650689,0.09606317478765244,0.0,0.0,0.0,0.0,0.0,0.0
2030 Jun 01 03:37:45,2030 Jun 01 09:24:28,Annular,2030 Jun 01 06:31:07,-51010406.17436942,-142857603.55160105,8275.757310771553,27.581340589035904,-10.132878509458326,0.001498445183320077,-50865475.45928788,-142478172.22934613,12719.951807382831,26.674924767036316,-9.793097678251083,-0.08755525757098354,0.0,0.0,0.0,0.0,0.0,0.0
2030 Nov 25 04:20:35,2030 Nov 25 09:27:57,Total,2030 Nov 25 06:54:17,68030746.16303232,131079368.04063128,-7718.887658738324,-26.936575676028784,13.61773440934113,-0.0018454012327821445,67857740.54031257,130765970.51412724,-11051.70772790888,-25.970575583022605,13.101558397126537,0.09932901749566582,0.0,0.0,0.0,0.0,0.0,0.0
2031 May 21 04:18:01,2031 May 21 10:19:07,Annular,2031 May 21 07:18:32,-76662146.68471494,-130551039.35884918,7779.199367014285,25.213617869874035,-15.202330761474082,0.0018206682953581961,-76451156.28871943,-130211336.90251315,7469.998440299919,24.39429491581856,-14.657925766750134,-0.08918977119057481,0.0,0.0,0.0,0.0,0.0,0.0
2031 Nov 14 18:28:28,2031 Nov 14 23:54:02,Hybrid,2031 Nov 14 21:11:18,91495447.93851882,116341633.89832872,-7068.892701902882,-23.91034123418908,18.31157729497098,-0.0020816987408912194,91257945.23205546,116055466.43040524,-6015.815602216744,-23.06982212438539,17.670718603928506,0.09541520129698809,0.0,0.0,0.0,0.0,0.0,0.0
2032 May 09 11:13:53,2032 May 09 15:44:31,Annular,2032 May 09 13:29:09,-99071610.57479087,-114012158.95477997,7028.16616613527,22.010712207946703,-19.659504512570887,0.0021361542694377875,-98815866.0532073,-113730593.97125372,1812.6645001646207,21.27552013184253,-18.932450563532917,-0.0927316988925663,0.0,0.0,0.0,0.0,0.0,0.0
2032 Nov 03 03:29:38,2032 Nov 03 07:49:30,Partial,2032 Nov 03 05:39:37,112164295.79392041,97166467.68705386,-6161.542709539839,-19.997666395902,22.413588277017528,-0.002249285728612054,111862266.58827905,96915217.92531803,-64.91304176708901,-19.325691899406966,21.67045552453224,0.08825357394082653,0.0,0.0,0.0,0.0,0.0,0.0
2033 Mar 30 16:03:03,2033 Mar 30 20:07:54,Total,2033 Mar 30 18:05:28,-147204895.94483182,-25671856.942720417,2174.2561176330314,4.635497872297702,-29.470997268031542,0.0028343651814193445,-146851538.5051987,-25617267.706899192,9038.958902244236,4.479220019482158,-28.385787478540482,-0.09617177018055537,0.0,0.0,0.0,0.0,0.0,0.0
2033 Sep 23 11:52:59,2033 Sep 23 16:06:24,Partial,2033 Sep 23 13:59:41,150099382.06177273,1050929.049215596,-790.283226891697,-0.6926458769803886,29.689288406660797,-0.002727525884527528,149693856.90963918,1054132.5096540765,-8720.58746880345,-0.7139959300139966,28.719733511861403,0.08468696846032084,0.0,0.0,0.0,0.0,0.0,0.0
