Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2037 Jul 13 00:32:23,2037 Jul 13 05:22:10,Total,2037 Jul 13 02:57:19,53509326.03203179,-142348252.64613092,7788.6374793195255,27.41217430829632,10.375387825909579,-0.0019181846962246344,53387164.00120157,-141999984.9739805,2426.617867442033,26.421686810614368,9.986203534789597,0.0957027435920415,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jan 05 11:20:35,2038 Jan 05 16:55:54,Annular,2038 Jan 05 14:08:11,-37673341.25412926,142200999.31473872,-7845.544568967959,-29.292641421106104,-7.742586635850031,0.0017371550822364384,-37584318.06533237,141828765.42742002,-4352.329278700784,-28.283020003210737,-7.547788045348169,-0.09234146004124547,0.0,0.0,0.0,0.0,0.0,0.0
2038 Jul 02 10:57:29,2038 Jul 02 16:47:32,Annular,2038 Jul 02 13:52:33,27176811.55288298,-149646067.0814003,8289.224645373944,28.837773180135883,5.214096405585948,-0.001582360149947867,27116903.687099922,-149261040.86232758,7643.334314746954,27.847669255691056,5.016221042867751,0.09167864823101755,0.0,0.0,0.0,0.0,0.0,0.0
2038 Dec 25 22:43:52,2038 Dec 26 04:01:37,Total,2038 Dec 26 01:22:43,-9910385.00392737,146801292.4692298,-8204.933749469472,-30.219284975948717,-2.117932843135669,0.0014979853721401248,-9895657.819258895,146438210.08731818,-9170.064534601497,-29.139117298759476,-2.1039702838739487,-0.09854761640678208,0.0,0.0,0.0,0.0,0.0,0.0
2039 Jun 21 15:01:22,2039 Jun 21 20:11:26,Annular,2039 Jun 21 17:36:26,-718202.1845919185,-152026819.26084355,8515.754299968543,29.316634158828602,-0.2520735893609739,-0.001225282263025101,-707445.6789607444,-151622072.9864961,13040.774015811343,28.345505031978096,-0.24278943880655632,0.08776310585970098,0.0,0.0,0.0,0.0,0.0,0.0
2039 Dec 15 14:44:36,2039 Dec 15 18:51:14,Total,2039 Dec 15 16:47:55,17708928.57805775,146179833.90441713,-8270.344142202819,-30.070819838136398,3.4731903513155093,0.0011842289494718896,17657903.41156484,145826653.41218698,-13610.158968859265,-28.9824863864454,3.3238568799105614,-0.09901663383204151,0.0,0.0,0.0,0.0,0.0,0.0
2040 May 11 02:19:30,2040 May 11 05:58:24,Partial,2040 May 11 04:08:54,-95861220.58704636,-116798740.46383125,7205.715531913017,22.551532546745204,-19.01847325506534,-0.00012464759807509574,-95606445.7215003,-116496616.19573931,-1212.1348454391416,21.816211559851588,-18.347148825327142,0.08831141495460222,0.0,0.0,0.0,0.0,0.0,0.0
2040 Nov 04 17:34:49,2040 Nov 04 21:38:07,Partial,2040 Nov 04 19:36:30,109310805.25584233,100275058.1263844,-6338.437572280004,-20.630630315319433,21.84993727876579,2.8792816204159447e-05,109028257.24138877,100024512.49317835,1207.3045346126057,-19.907526709649467,21.100399875680104,-0.09451698702391467,0.0,0.0,0.0,0.0,0.0,0.0
2041 Apr 30 09:39:23,2041 Apr 30 15:00:32,Total,2041 Apr 30 12:19:55,-115399361.79499176,-96926272.87859653,6137.806564650518,18.682532469381073,-22.932383654907024,2.6712529617801764e-05,-115106913.80407956,-96692545.12932159,2469.5863025685367,18.062010202440113,-22.085256104505426,0.09589741215131821,0.0,0.0,0.0,0.0,0.0,0.0
2041 Oct 24 23:11:46,2041 Oct 25 05:03:34,Annular,2041 Oct 25 02:07:42,126811015.62881258,77788266.46115726,-5120.001475477726,-16.06708884069084,25.291631978308242,-0.00023097701030008503,126466770.22902456,77588053.64126599,-1656.253113475111,-15.542579385184208,24.454165133222343,-0.09141705063312444,0.0,0.0,0.0,0.0,0.0,0.0
2042 Apr 20 00:11:51,2042 Apr 20 05:22:27,Total,2042 Apr 20 02:47:08,-130581617.50465162,-74382258.77583715,4896.076933013792,14.266239610390057,-26.007668800839227,0.00016095372683045552,-130264823.51553692,-74212969.06795304,5930.278884530541,13.766903971725139,-25.03687458684226,0.1012332200992763,0.0,0.0,0.0,0.0,0.0,0.0
2042 Oct 13 23:33:13,2042 Oct 14 05:38:55,Annular,2042 Oct 14 02:36:04,139905822.1938378,51944418.35709299,-3682.7900647973484,-10.85681676414736,27.82663134384933,-0.00042173609897182566,139521433.6432664,51812292.6382624,-4744.545557214542,-10.545210608906505,26.91059876724488,-0.09001184177551186,0.0,0.0,0.0,0.0,0.0,0.0
2043 Apr 09 17:31:18,2043 Apr 09 21:28:15,Partial,2043 Apr 09 19:29:48,-141366215.51866716,-49671046.50371682,3507.8032396446038,9.395196984175112,-28.22884830869639,0.0003390177405440912,-141024727.8863946,-49559411.162237436,9262.691398912832,9.034860873709848,-27.1984836503339,0.09925021034386557,0.0,0.0,0.0,0.0,0.0,0.0
