Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2025 Mar 29 08:51:26,2025 Mar 29 12:44:29,Partial,2025 Mar 29 10:47:59,-147701754.82253236,-22257167.49732588,1996.5209225919832,3.9564964893129377,-29.58130654956492,0.00044403247080999155,-147345907.1916034,-22211411.974998046,7893.7386590494525,3.7968508697106,-28.500054479415724,0.09943889533500548,0.0,0.0,0.0,0.0,0.0,0.0
2025 Sep 21 17:30:08,2025 Sep 21 21:54:21,Partial,2025 Sep 21 19:42:12,150135712.34286466,-3577710.2994316593,-552.6969498298683,0.2262778655205401,29.681798028598887,-0.0005739845010766443,149739326.43477383,-3560368.4179871487,-6576.538739273005,0.14867775684889847,28.693131739163903,-0.09123346981144309,0.0,0.0,0.0,0.0,0.0,0.0
2026 Feb 17 09:57:34,2026 Feb 17 14:29:03,Annular,2026 Feb 17 12:13:22,-125902314.32266824,77473918.2994262,-3591.545833629882,-16.102509909704438,-25.49286346511109,0.0003946245249471462,-125578391.2221053,77266276.3563996,-10504.341746681344,-15.587821860133266,-24.609034576885417,0.09357821293131831,0.0,0.0,0.0,0.0,0.0,0.0
2026 Aug 12 15:34:49,2026 Aug 12 19:58:37,Total,2026 Aug 12 17:46:41,115429553.52461614,-98259037.77739803,4825.827860744314,18.83416226082951,22.582011852827744,-0.00020832691998712746,115155192.84295791,-98015838.120358,11260.68088713954,18.096024848663337,21.80593402026019,-0.09646218818345574,0.0,0.0,0.0,0.0,0.0,0.0
2027 Feb 06 12:59:46,2027 Feb 06 19:03:43,Annular,2027 Feb 06 16:01:46,-108152607.71965805,100331942.28095728,-5024.564465782572,-20.75231908909304,-21.95911300216715,0.0002567253260622504,-107863799.67589521,100050954.48104669,-7857.601635893648,-20.087547321160457,-21.243815783675483,0.090521234325442,0.0,0.0,0.0,0.0,0.0,0.0
2027 Aug 02 07:31:51,2027 Aug 02 12:44:42,Total,2027 Aug 02 10:08:16,96480920.82121646,-117227626.84708142,6052.383587422698,22.527319514193433,18.827381865316056,4.557204824937446e-05,96261287.43568549,-116945729.82242042,7884.65672266107,21.66121346977626,18.15457225899106,-0.10137312792216453,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jan 26 12:10:23,2028 Jan 26 18:12:14,Annular,2028 Jan 26 15:11:18,-85948416.54201639,119617602.20302755,-6284.24585003295,-24.68625457643065,-17.500422097791507,3.061474368407187e-05,-85720279.01985982,119283145.83636566,-4762.601716172485,-23.874796903332573,-16.96570073392261,0.09001918948861111,0.0,0.0,0.0,0.0,0.0,0.0
2028 Jul 22 00:30:41,2028 Jul 22 05:26:03,Total,2028 Jul 22 02:58:24,74576366.30703765,-132436958.57429618,7085.99755769669,25.484059453076327,14.511898947354156,0.0002399696144400625,74405685.64528838,-132114901.42853528,4098.984209471471,24.549614474360666,13.976697389995248,-0.09851032317765633,0.0,0.0,0.0,0.0,0.0,0.0
2029 Jan 14 15:06:15,2029 Jan 14 19:27:04,Partial,2029 Jan 14 17:16:37,-60739478.61583329,134033098.66452086,-7287.388337754201,-27.629218415646434,-12.411640809582774,-0.00027125228087936543,-60586161.576262854,133675546.43889448,-1298.6420581735167,-26.68391768859213,-12.050962097491814,0.09230095502219834,0.0,0.0,0.0,0.0,0.0,0.0
2029 Jun 12 02:30:16,2029 Jun 12 05:48:44,Partial,2029 Jun 12 04:09:32,-23588274.344866764,-150068612.80425322,8481.729873095039,28.95588779314144,-4.7384311621352815,0.0011996814354777758,-23522492.258866508,-149680346.08968115,17171.08940360547,27.965292638869844,-4.608804627076572,-0.08888016010901047,0.0,0.0,0.0,0.0,0.0,0.0
