Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z,VENUS_Position_X,VENUS_Position_Y,VENUS_Position_Z,VENUS_Velocity_X,VENUS_Velocity_Y,VENUS_Velocity_Z
2036 Feb 27 03:17:05,2036 Feb 27 07:06:29,Partial,2036 Feb 27 05:11:49,-137206899.26665902,55839023.24283286,-3589.270815371922,-11.716797484057773,-27.715661782244453,0.0034319463526141783,-136839550.01488128,55681988.50737321,-10697.150075034097,-11.359655903508433,-26.797573982548524,-0.08531332982063336,0.0,0.0,0.0,0.0,0.0,0.0,427281778.3419546,615331862.6541212,-12115077.535414213,-10.8940660862811,8.0746914376003,0.2101673639365473,-16988734.15568806,106213816.131699,2442403.4458554694,-34.699542331698034,-5.72312162860921,1.9231348629120169
2036 Jul 23 09:49:46,2036 Jul 23 11:56:27,Partial,2036 Jul 23 10:53:07,77993765.0734449,-130424277.08982353,10467.612135177476,25.095324110371166,15.183827535830495,-0.0025982052643688395,77812900.77605815,-130115861.95456621,1206.1671146172325,24.15264073321736,14.624244710431574,0.09471257052942225,0.0,0.0,0.0,0.0,0.0,0.0,279030755.30043423,701662521.9872574,-9157208.49635144,-12.304205797436918,5.447978746806012,0.2526265163505435,98649011.1796005,-45637285.58171546,-6319740.210000137,14.50661837916104,31.6349428194762,-0.4013679454874717
2036 Aug 21 15:58:33,2036 Aug 21 19:36:22,Partial,2036 Aug 21 17:47:27,129597522.52702717,-78099076.0688989,5612.507989014993,14.899829376522604,25.414003911840826,-0.0034113992601767676,129294782.94354108,-77908025.85376513,11960.602271710894,14.308100410284709,24.492637992669454,0.09614259488329485,0.0,0.0,0.0,0.0,0.0,0.0,247664691.34786388,714738901.5615294,-8509834.567708181,-12.509157124934415,4.897148398944968,0.2595017140250368,100655794.91445766,40043200.33058271,-5255818.772638466,-13.060663119180836,32.385688176922116,1.1994186866017262
2037 Jan 16 08:06:54,2037 Jan 16 12:27:21,Partial,2037 Jan 16 10:17:06,-65200272.97368132,131941793.94682659,-10721.755640751948,-27.20119259469314,-13.313388693564898,0.0023309701800716003,-65027948.969162114,131578847.15238282,-2939.704015834027,-26.304990852951942,-12.918049407219202,-0.08571243262608462,0.0,0.0,0.0,0.0,0.0,0.0,83263512.28644049,759090999.1425266,-5016275.861777611,-13.15221053504755,2.0401780035858255,0.2857473991413354,-19624853.706046797,-106860219.1227627,-339098.7256084979,34.21188717501657,-6.4676125510473,-2.062836968055455
2037 Jul 13 00:38:28,2037 Jul 13 05:29:42,Total,2037 Jul 13 03:04:07,53860846.67312709,-142204186.999043,11640.151081959139,27.387858827712698,10.444800920372652,-0.0022167954622173917,53737876.89996846,-141856240.12115824,6350.590395349224,26.398199793490708,10.053263197213989,0.09545330468798445,0.0,0.0,0.0,0.0,0.0,0.0,-119212841.58510917,763841416.5176233,-506391.2595477802,-13.073634912786734,-1.403791375806757,0.29830277171912767,-107276691.48201543,-8102972.15574106,6077499.4300266765,2.4263355542681775,-35.07878560393373,-0.6229757589756358
2038 Jan 05 11:27:35,2038 Jan 05 17:03:50,Annular,2038 Jan 05 14:15:39,-38050805.59145016,142103152.42371315,-11726.726113979763,-29.271314289065632,-7.820066935867453,0.001973479270555164,-37960818.71396265,141731105.4958834,-8315.339390253792,-28.262313066370137,-7.622688466595827,-0.09213539575755324,0.0,0.0,0.0,0.0,0.0,0.0,-312441823.5122351,717605130.146825,4008419.091051944,-12.142701050243476,-4.609126518532208,0.2907932887487812,-29660635.84540143,103329804.64759333,3133934.1089227796,-33.779761981561116,-9.858333283129078,1.8130590315716322
2038 Jul 02 11:05:18,2038 Jul 02 16:55:10,Annular,2038 Jul 02 14:00:17,27588769.56687888,-149560448.76015595,12505.985235845614,28.824900516094214,5.29430671070322,-0.0017913467284109566,27527811.87037207,-149175633.09346038,11950.831655508948,27.83523901971794,5.093640554063633,0.09147616836490023,0.0,0.0,0.0,0.0,0.0,0.0,-487111736.2103762,624380085.5955664,8303247.711693156,-10.46247360049616,-7.433540522498684,0.264943173800556,92918123.30370167,55515446.46202674,-4595888.806981249,-18.070826292575074,29.914415438307824,1.4544599724539373
2038 Dec 25 22:50:24,2038 Dec 26 04:07:30,Total,2038 Dec 26 01:28:55,-10325481.875685215,146775492.8168883,-12446.105482966916,-30.21215080048735,-2.203768987973701,0.0016281657690143468,-10309715.29931839,146412423.89641115,-13499.62715835218,-29.132111686029354,-2.1867680314143976,-0.09840414010797206,0.0,0.0,0.0,0.0,0.0,0.0,-630121238.6898856,493070842.0477137,12048026.76182482,-8.210305941310478,-9.689121709459716,0.22392244106937068,75929016.00484402,-77919497.36811021,-5453360.1181860035,24.855455409543733,24.31340825291437,-1.0990449320514601
2039 Jun 21 15:10:28,2039 Jun 21 20:17:50,Annular,2039 Jun 21 17:44:10,-273117.30248428846,-152022135.2612116,13017.781428098946,29.318181066548487,-0.1658829572490434,-0.0012998202655678192,-263607.5608420449,-151617376.7477516,17648.092743909427,28.346979246082917,-0.15970388707689354,0.08764408288448387,0.0,0.0,0.0,0.0,0.0,0.0,-735917893.8395994,330962257.5646335,15088280.467918117,-5.514829497570775,-11.316992356365546,0.17038650048597032,-54547405.35359546,-93689966.20913006,1856410.4678951877,30.02448635012334,-17.779266997106692,-1.9769420601172099
2039 Dec 15 14:51:56,2039 Dec 15 18:55:49,Total,2039 Dec 15 16:53:53,17253863.491162412,146233742.31667322,-13041.989975008271,-30.081157684646286,3.3804251847313598,0.0012041601738849064,17204012.312398084,145880404.59292302,-18482.358514811756,-28.992316406616265,3.2346117066639857,-0.09892479179187863,0.0,0.0,0.0,0.0,0.0,0.0,-797940277.1981084,149925427.64894637,17227901.65437743,-2.5665832122279197,-12.24262556388417,0.10827548326050673,-102692409.67063917,31416543.243661147,6356745.992547238,-10.41331344608736,-33.650567132794016,0.13711951114145343
2040 May 11 02:23:21,2040 May 11 06:07:30,Partial,2040 May 11 04:15:23,-95508363.6562236,-117087177.28143106,11489.31990631576,22.60876754144792,-18.94972888945224,0.0004078166699125072,-95254357.46234784,-116784353.39135867,3158.765761207746,21.871721266474083,-18.28045464655323,0.08888572093151648,0.0,0.0,0.0,0.0,0.0,0.0,-814469063.179444,-8031923.991822551,18253862.567714807,-0.02329636819378997,-12.466749568845064,0.052317613165432424,85036615.4075717,66865370.89238343,-3984221.7303968263,-21.752277962133615,27.38044511578337,1.6320274994160522
2040 Nov 04 17:38:59,2040 Nov 04 21:46:07,Partial,2040 Nov 04 19:42:36,108980687.81997623,100623217.25117704,-10220.414125610827,-20.701082304893767,21.784981211701883,-0.0006132702482264756,108698906.02119315,100371885.68430103,-2770.882167137588,-19.975697024237334,21.03746328784472,-0.09520105426029418,0.0,0.0,0.0,0.0,0.0,0.0,-791420223.7902206,-197302770.2092587,18524556.894952957,3.010183011482188,-12.079003675066888,-0.017161371896125308,87226017.00089517,-64959543.36825837,-5926737.223162454,20.70213512733351,27.950369342923093,-0.8091373966370837
2041 Apr 30 09:43:15,2041 Apr 30 15:05:35,Total,2041 Apr 30 12:24:22,-115089434.9063349,-97291299.26653816,10310.013953008001,18.75663432225037,-22.872204490779794,0.0007952674305117979,-114797664.93154515,-97056645.76988177,6743.982887455859,18.13360510736502,-22.027086101850518,0.09667090563301389,0.0,0.0,0.0,0.0,0.0,0.0,-723446084.4869453,-374333908.0947764,17739358.697581694,5.855905072724655,-11.00520256159842,-0.08528479078166708,-41888744.55037813,-100101926.94684657,1036695.4790801237,32.068332463669186,-13.67234196144562,-2.038330964986123
2041 Oct 24 23:17:57,2041 Oct 25 05:10:57,Annular,2041 Oct 25 02:14:30,126532483.56615034,78227077.8285511,-8608.41070734976,-16.154765342415736,25.237037998728184,-0.001121150259172328,126188953.7047119,78025728.79895331,-5267.475914078425,-15.627290142856353,24.40129844163324,-0.09230863803135465,0.0,0.0,0.0,0.0,0.0,0.0,-613593873.7395705,-530734118.9358694,15931632.873709016,8.400570876696316,-9.281547026238357,-0.149371834207524,-106296880.05879512,15727330.029780993,6348607.642898771,-5.313556927409619,-34.80105092366591,-0.1731478506472043
2042 Apr 20 00:15:05,2042 Apr 20 05:24:52,Total,2042 Apr 20 02:49:57,-130329507.37866518,-74820117.64449973,8282.607967520924,14.355085501739177,-25.95881117817268,0.0011053907913101716,-130013272.77009061,-74649740.69168606,9429.648737167205,13.852538523764892,-24.989739992380372,0.10212598923767957,0.0,0.0,0.0,0.0,0.0,0.0,-468482131.41622996,-655866598.3534839,13205162.928369213,10.486846033533084,-6.992036537988675,-0.20555011020747124,-7950520.085406043,107309012.14270605,1937718.8005422466,-35.04582232432711,-2.7768212251601243,1.9833839962126656
2042 Oct 13 23:39:49,2042 Oct 14 05:44:21,Annular,2042 Oct 14 02:42:05,139711026.22006103,52450130.284145124,-6271.415987001381,-10.95782281467643,27.787819722293783,-0.0015008267952270247,139327122.72583818,52316592.85832741,-7472.982130772649,-10.64271794425614,26.872989136344867,-0.09104228247745201,0.0,0.0,0.0,0.0,0.0,0.0,-295793944.33460593,-742202016.0655028,9700631.289601257,11.993752086760644,-4.231713756537769,-0.2507302563677898,103273754.28486982,32814802.313924268,-5505041.266172634,-10.725535965967369,33.22132621284215,1.0766877258221148
2043 Apr 09 17:35:45,2043 Apr 09 21:28:57,Partial,2043 Apr 09 19:32:22,-141183061.8601785,-50191899.64406224,5948.491195654685,9.499225361145461,-28.19341596052581,0.0014768597986193478,-140842049.38880706,-50078919.4878405,11834.67239565428,9.134862496135852,-27.164371802069468,0.10026571812594955,0.0,0.0,0.0,0.0,0.0,0.0,-104380912.65755804,-783611304.643215,5590534.762497788,12.808880924848962,-1.1161527068675676,-0.2819122263097198,59504918.66134963,-91113140.99272102,-4688856.102397786,29.090153417351875,19.028839406904307,-1.41576039832804
2043 Oct 03 01:30:17,2043 Oct 03 05:56:24,Partial,2043 Oct 03 03:43:18,147633202.61201146,24862724.68087298,-3496.469393944178,-5.432872991402681,29.27489936628869,-0.001724678120060557,147241597.6434417,24804841.52271391,-9434.340365200538,-5.322713278853668,28.286966999268703,-0.0925957058712526,0.0,0.0,0.0,0.0,0.0,0.0,91978543.9547276,-775829057.7685068,1165474.2313999361,12.832383455928053,2.151643591391497,-0.2960156546867247,-74604250.26165748,-78382090.38628103,3222965.059215302,25.123263117924935,-24.309529648416323,-1.7844409652035689
2044 Feb 28 18:47:37,2044 Feb 28 23:23:34,Annular,2044 Feb 28 21:05:38,-138939028.35115427,51548511.34018102,-3871.2960158583674,-10.851140795208236,-28.053655740300005,0.0017074690065887192,-138579912.85043898,51407592.987791374,-10659.666138091925,-10.5192665761304,-27.089052407385413,0.09466132504588819,0.0,0.0,0.0,0.0,0.0,0.0,253456116.7136837,-730437264.9537643,-2635536.583774022,12.2002330691369,4.900165761864292,-0.29328755644902343,-25073768.99255739,104558995.34370908,2888022.817460299,-34.17363277683374,-8.361146708716616,1.8560623481300926
2044 Aug 22 23:45:01,2044 Aug 23 04:04:27,Total,2044 Aug 23 01:54:42,131429124.15083021,-74887573.65091997,6272.594865982852,14.271587815069719,25.78190610539537,-0.001495011158197887,131114989.3908855,-74700267.97280781,12844.714074435698,13.690982572985586,24.878923278044105,-0.09786269573621773,0.0,0.0,0.0,0.0,0.0,0.0,428605569.6921178,-632182015.690717,-6961999.101563841,10.669220687828757,7.953206350356799,-0.27171836003078126,97733346.89969054,46645470.34380225,-4994594.200611911,-15.196604484020167,31.452305914165915,1.3103379387987026
2045 Feb 16 21:39:43,2045 Feb 17 03:45:17,Annular,2045 Feb 17 00:42:32,-125975928.33210847,77345366.31362419,-6625.01503566627,-16.07681310821277,-25.509204581276748,0.0015691558796232536,-125637244.24891792,77126126.69260909,-9271.775109959957,-15.564490581279285,-24.679403196507348,0.09169955996311095,0.0,0.0,0.0,0.0,0.0,0.0,575474237.0282282,-488992124.033724,-10842491.221453678,8.312374343383635,10.580679007421633,-0.22991553669229114,71719254.376973,-81830463.7098305,-5265553.6628238205,26.10884984741542,22.95509480911249,-1.1895392527862965
2045 Aug 12 15:44:35,2045 Aug 12 20:56:52,Total,2045 Aug 12 18:20:44,116380763.11001825,-97102013.15572597,8666.429228653025,18.610126195001513,22.772010873736775,-0.0012084864641125717,116112619.43631655,-96865890.32556449,10676.99822741904,17.88560978504886,21.948383152601565,-0.10258979781745314,0.0,0.0,0.0,0.0,0.0,0.0,680106190.3190428,-311717225.2744171,-13919663.41430325,5.293200757917803,12.503455573405938,-0.17036068495269346,-61738546.494453534,-89030104.2253626,2333563.817418651,28.53632293931294,-20.120367728289747,-1.9235851394919172
2046 Feb 05 20:56:15,2046 Feb 06 02:55:15,Annular,2046 Feb 05 23:55:43,-107979602.52740338,100506679.82043399,-9148.084855273786,-20.78746752579467,-21.927695527418628,0.0013450826816205478,-107690329.89715272,100223973.02934985,-7392.8064049217,-20.09549979723626,-21.24406991459545,0.09135528113127621,0.0,0.0,0.0,0.0,0.0,0.0,734832545.3769761,-111059807.39795592,-15977566.12155184,1.7990115473364068,13.545502877684706,-0.0965213806809344,-100064426.55948041,38927050.76859245,6308869.496693386,-12.857716761545946,-32.802050252955155,0.28922226765437864
2046 Aug 02 08:32:20,2046 Aug 02 13:31:13,Total,2046 Aug 02 11:01:48,97723499.975124,-116176910.16013515,10975.368085239264,22.323546642828788,19.07131358285851,-0.0009778399700193306,97495597.82101837,-115891424.8784543,8174.54985377172,21.507082260168232,18.37255691157421,-0.099540112301501,0.0,0.0,0.0,0.0,0.0,0.0,734191069.7620791,98231607.76014492,-16832694.50646464,-1.88839740009551,13.577062257284448,-0.014154390341162724,14650858.81582498,106726182.49957374,627136.7115812689,-34.81442863825225,4.586237037475324,2.07144680280245
2047 Jan 26 00:16:07,2047 Jan 26 04:27:59,Partial,2047 Jan 26 02:22:00,-86135106.93273976,119483101.34741464,-11659.251714375896,-24.657785229754424,-17.54049567770443,0.0009397162306517305,-85914451.15879577,119163799.40614721,-5401.865605794182,-23.800616918519566,-16.998581063310098,0.09358567671964269,0.0,0.0,0.0,0.0,0.0,0.0,677963663.1244781,299123477.00224984,-16409439.482237898,-5.432017090413992,12.58003397707638,0.06925706465222298,108012627.57739253,9881226.934193445,-6094118.645217228,-3.3293403408946327,34.71741330735374,0.6709772059107357
2047 Jun 23 10:06:14,2047 Jun 23 13:11:49,Partial,2047 Jun 23 11:39:04,4594985.289008148,-151969151.1535971,15730.36378789564,29.305215401180153,0.787039321044481,0.0007253033167835379,4587353.129735953,-151574418.32983172,24605.62633831408,28.31030896423942,0.7313310821961971,-0.0889856938631853,0.0,0.0,0.0,0.0,0.0,0.0,590873297.5606284,451031137.0862667,-15092214.201660508,-8.08713980404861,11.010731299856754,0.1351731236047849,-46965908.54895964,-97778074.01960339,1360211.0697852403,31.32979290090877,-15.318614933374514,-2.0185190733410128
