Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2025 MAR 14 03:59:31,2025 MAR 14 09:59:32,Total,2025 MAR 14 06:59:29,-147760892.1105844,16901935.843808204,-146.4948055446148,-3.867567833182158,-29.695280566389293,0.00282650448345656,-148158315.0984805,16956941.008890692,3035.0271097682416,-4.028975346775474,-30.662594780252256,-0.08733006582230551,0.0,0.0,0.0,0.0,0.0,0.0
2025 SEP 07 15:30:13,2025 SEP 07 20:54:31,Total,2025 SEP 07 18:12:24,145540363.75844923,-39231505.57480344,1584.1155721955001,7.266653230969335,28.637697648894836,-0.002932885796841589,145895087.95430458,-39336915.96450922,-1109.835108494386,7.529145423788718,29.66636555753069,0.09507923034739818,0.0,0.0,0.0,0.0,0.0,0.0
2026 MAR 03 08:46:22,2026 MAR 03 14:22:26,Total,2026 MAR 03 11:34:21,-141366046.59421113,44797971.0286093,-1884.32338010706,-9.478234369935612,-28.496925077041894,0.0029169389809737822,-141727255.86710864,44922729.869924314,-3324.6347249206156,-9.855865739320063,-29.4547415405772,-0.09216516811331132,0.0,0.0,0.0,0.0,0.0,0.0
2026 AUG 28 01:26:00,2026 AUG 28 07:01:05,Partial,2026 AUG 28 04:13:36,136306271.19236875,-65257522.80406668,3079.8226559720933,12.375273417291064,26.745474194116387,-0.002806131260301825,136654496.3530175,-65434960.904137686,5313.344049245119,12.793998690630946,27.661046791333185,0.08964989388464062,0.0,0.0,0.0,0.0,0.0,0.0
2027 FEB 20 21:14:37,2027 FEB 21 01:12:21,Penumbral,2027 FEB 20 23:13:27,-130147488.84386398,70294065.24456412,-3614.516991905868,-14.634416308255544,-26.311476777388762,0.0029336988979871137,-130463102.99218303,70473424.8391921,-9576.412277366966,-15.193126012064983,-27.237088972754055,-0.09582242487199899,0.0,0.0,0.0,0.0,0.0,0.0
2027 AUG 17 05:27:38,2027 AUG 17 09:01:28,Penumbral,2027 AUG 17 07:14:34,122121868.30100228,-89602987.1033077,4905.832122921944,17.130352715151048,23.89617869882024,-0.0026780756636899383,122444587.38163465,-89847856.61698231,12485.41586034745,17.705681425740735,24.677991052014857,0.08482276215529261,0.0,0.0,0.0,0.0,0.0,0.0
2028 JAN 12 02:09:45,2028 JAN 12 06:17:34,Partial,2028 JAN 12 04:13:41,-52695499.23819534,137358287.3472719,-8571.172387763858,-28.28460182249369,-10.777223100527246,0.0020601015169652293,-52818079.64980971,137697171.36918172,-1626.7247604057193,-29.299806068393657,-11.170105841965654,-0.09687379114140526,0.0,0.0,0.0,0.0,0.0,0.0
2028 JUL 06 15:46:34,2028 JUL 06 20:54:22,Partial,2028 JUL 06 18:20:25,38576118.63484273,-147117661.6443776,9488.93832013011,28.317671599434934,7.442318434346196,-0.0017486824570691617,38668166.65567181,-147500319.6738503,3664.047037228942,29.298298190787165,7.636535479725859,0.08869952199425102,0.0,0.0,0.0,0.0,0.0,0.0
2028 DEC 31 14:05:47,2028 DEC 31 19:39:36,Total,2028 DEC 31 16:52:44,-25613983.298371773,144853456.9331197,-9494.159972533584,-29.80565294348753,-5.295357524140069,0.001686841253202065,-25670493.560033485,145227243.9751639,-6490.669047698379,-30.826768887868425,-5.495356602940548,-0.09442669054991115,0.0,0.0,0.0,0.0,0.0,0.0
2029 JUN 26 00:36:28,2029 JUN 26 06:09:16,Total,2029 JUN 26 03:22:49,11427730.104012262,-151632605.61184528,10173.341183364391,29.206800461277382,2.127188341986775,-0.001480737102128371,11445978.217450218,-152005001.68286103,9310.114281445742,30.260772779633424,2.1361609328097084,0.09572833237751077,0.0,0.0,0.0,0.0,0.0,0.0
2029 DEC 20 19:45:03,2029 DEC 21 01:40:22,Total,2029 DEC 20 22:42:46,3086299.4901808635,147137034.5470444,-10008.236105069518,-30.254872179495447,0.5137076597442711,0.001226223188658726,3104555.674162746,147535088.565473,-11485.438884057105,-31.24252551419213,0.5262598276730668,-0.09000951624261157,0.0,0.0,0.0,0.0,0.0,0.0
2030 JUN 15 16:16:10,2030 JUN 15 20:51:44,Partial,2030 JUN 15 18:33:56,-15363868.76327506,-151174068.70984188,10570.298666380346,29.13863242636191,-3.1228337022127652,-0.0011813974931227378,-15409000.0050667,-151529836.0952161,14550.187661103904,30.22122564360577,-3.2742957216233455,0.09948769268173319,0.0,0.0,0.0,0.0,0.0,0.0
2030 DEC 09 20:10:41,2030 DEC 10 00:46:11,Penumbral,2030 DEC 09 22:28:26,32230869.96250695,143763151.4969811,-10179.028182089329,-29.540940138673534,6.401667734847884,0.0007945479077737794,32327517.306454513,144157702.52285257,-16291.298575878143,-30.480827724931764,6.63486945768233,-0.08773116407793058,0.0,0.0,0.0,0.0,0.0,0.0
2031 MAY 07 01:54:22,2031 MAY 07 05:48:36,Penumbral,2031 MAY 07 03:51:31,-105011364.67616265,-108394369.25792411,8288.146038398147,20.901118965828346,-20.83093678687341,0.00015991968299200465,-105270881.41213028,-108653099.23489822,837.9531894698739,21.682432208816866,-21.56406535169045,0.09743302523204633,0.0,0.0,0.0,0.0,0.0,0.0
