Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,VENUS_Position_X,VENUS_Position_Y,VENUS_Position_Z,VENUS_Velocity_X,VENUS_Velocity_Y,VENUS_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2048 Jan 02 06:55:44,2048 Jan 02 11:35:14,Penumbral,2048 Jan 02 06:55:44,-40547521.75264271,141398930.5553141,-11988.872830458926,-29.108094920494963,-8.320529164644295,0.002216098681880019,-40649203.78353845,141783442.05319598,-17689.109593700654,-30.05536851158144,-8.607084702902064,-0.0875854597813726,-100901651.69861503,-37798928.85654897,5300022.139887798,12.061437373954236,-32.971682541653706,-1.1502264196793346,0.0,0.0,0.0,0.0,0.0,0.0
2048 May 28 18:36:31,2048 May 28 21:30:24,Penumbral,2048 May 28 18:36:31,-46042227.10911708,-144489817.5673587,13605.816668097485,27.901961869081983,-9.152858830268753,-0.0007354230821941483,-46154972.014885075,-144828508.07511467,5023.773340682452,28.94371469499272,-9.49940345754747,0.09714708407927931,26862872.153846562,104396363.99783456,-110924.0626732883,-34.03439971572839,8.552689837403536,2.081293935738712,0.0,0.0,0.0,0.0,0.0,0.0
2048 Jun 27 01:19:19,2048 Jun 27 04:30:41,Penumbral,2048 Jun 27 01:19:19,27231363.12564337,-149540679.0853333,12907.632299740953,28.82598900453791,5.226219676918544,-0.002044430471938006,27289120.299460676,-149894790.8011948,20120.167125403586,29.906658832228672,5.387721931677913,0.09675622154726965,-58414319.84574692,90085745.76072527,4611433.081799047,-29.503128352651437,-19.25906592499252,1.4365895526147163,0.0,0.0,0.0,0.0,0.0,0.0
2048 Nov 21 13:28:26,2048 Nov 21 16:54:11,Penumbral,2048 Nov 21 13:28:26,63450331.748158,133279999.46299283,-12861.154642673944,-27.37013358117648,12.692865744089273,0.0002899170708780397,63627748.5643853,133641734.54615487,-4041.107327100558,-28.23610351478565,13.144445984704426,-0.08683683490941684,108492602.98551598,-1694699.2617977182,-6282229.0231529735,0.4052790279526263,34.86061488568873,0.45706724666881215,0.0,0.0,0.0,0.0,0.0,0.0
2049 May 18 11:00:55,2049 May 18 16:04:11,Partial,2049 May 18 12:03:11,-70186673.41966549,-134136398.28591557,13407.948072908132,25.914961266038976,-13.918801863545523,-0.0002707155465284049,-70364140.49890341,-134456653.03716725,9044.988322291805,26.86989602094083,-14.406487477645749,0.09845452443594577,28404223.700418886,-104996046.9946017,-3086146.7689500856,33.58743134516008,9.022084219707653,-1.8132312722849702,0.0,0.0,0.0,0.0,0.0,0.0
2049 Nov 10 17:00:02,2049 Nov 10 22:28:05,Partial,2049 Nov 10 18:11:13,87899147.83020876,118990087.5479192,-12249.047754474776,-24.433065453351578,17.586653231031793,-0.00016487593647791242,88135022.44307326,119294379.6573278,-7904.87550418856,-25.21238161044397,18.248108209607004,-0.09334010069473918,-95114821.80922484,-50878854.0985602,4785591.069080877,16.287208084936097,-31.058718643992062,-1.3677836979099496,0.0,0.0,0.0,0.0,0.0,0.0
2050 May 07 23:27:32,2050 May 08 05:11:36,Total,2050 May 08 01:36:18,-92515561.09881596,-119428532.63181882,12329.308595963297,23.07130063009927,-18.351078348324574,0.0002432343008361688,-92759746.5495973,-119727600.9088134,12855.283868980301,23.888591953672897,-18.959667058434327,0.0942670669186013,-73290480.76288934,78391832.86313674,5308804.360526759,-25.70751338187916,-24.117071271880246,1.15053401844765,0.0,0.0,0.0,0.0,0.0,0.0
2050 Oct 31 04:55:32,2050 Oct 31 10:18:58,Total,2050 Oct 31 06:53:46,108549298.6863531,101041991.38572289,-11048.4957765543,-20.769975642442738,21.68997600167831,-0.0005808256565390105,108823125.66942666,101283449.59840253,-11424.97362573456,-21.455924912862578,22.518257458348454,-0.10018302928215829,62081039.223754436,88387228.73095807,-2362476.5331475497,-28.76793703871662,19.97587713916841,1.9350777839434112,0.0,0.0,0.0,0.0,0.0,0.0
2051 Apr 27 05:31:59,2051 Apr 27 10:08:18,Penumbral,2051 Apr 27 05:31:59,-112348557.01844814,-100434533.64478648,10970.541611405482,19.37503064893716,-22.316972866074842,0.0007940761492430503,-112654465.87949532,-100697157.24402255,16863.116319514498,20.027710195232995,-23.04204260425041,0.0895778542292787,102510301.19063304,-35954355.21242482,-6409601.36598743,11.414742728018366,32.898172781857426,-0.20481279771380131,0.0,0.0,0.0,0.0,0.0,0.0
2051 Oct 20 22:05:17,2051 Oct 21 02:20:35,Partial,2051 Oct 20 23:26:46,125235442.74468154,80159265.6040758,-9241.678251312398,-16.53308844770163,24.974837417980968,-0.0009500455665753071,125540336.49401748,80344413.6268581,-14253.139071508982,-17.10592052310787,25.91247067231012,-0.10153765932448976,-9766967.95896977,-108201872.92254685,-928771.182771351,34.6637828935144,-3.28927137395449,-2.0450947613753447,0.0,0.0,0.0,0.0,0.0,0.0
2052 Mar 16 14:48:36,2052 Mar 16 19:02:12,Penumbral,2052 Mar 16 14:48:36,-148954188.70775524,-4902034.20618742,2547.632116108251,0.5037761957209806,-29.880036862727664,0.0017723536089505978,-149351725.20791522,-4908900.340660684,-5258.559021753445,0.4857486492809675,-30.86966131468727,0.09043856092674388,-83512106.7300223,67379449.04964827,5746997.385916315,-22.121396258285554,-27.448495051163867,0.8976221203118935,0.0,0.0,0.0,0.0,0.0,0.0
2052 Sep 10 04:38:58,2052 Sep 10 08:53:53,Penumbral,2052 Sep 10 04:38:58,149337479.91952014,-17293323.08254173,-364.97534362168784,2.9504297163394893,29.477409059397672,-0.0017177969466283917,149708745.62218574,-17343196.936133586,6738.098420427889,3.0473558708168658,30.52227764572235,-0.09731159000231669,45577862.909485616,97807578.70707181,-1280345.9857733222,-31.858741844735633,14.629412166443208,2.039699731185828,0.0,0.0,0.0,0.0,0.0,0.0
2053 Mar 05 21:39:41,2053 Mar 06 03:11:51,Total,2053 Mar 05 23:52:29,-146844780.3871056,22794009.002383005,-275.8432132537737,-5.043693496335674,-29.54232474661241,0.0017582087406987077,-147215857.52476364,22861120.22493045,-3356.5887169221737,-5.273301436004919,-30.559668874520465,0.09739390066124841,106429986.11700699,-21533570.782536395,-6436905.820723062,6.782524134845468,34.170488039436094,0.0800238710015828,0.0,0.0,0.0,0.0,0.0,0.0
2053 Aug 30 13:04:50,2053 Aug 30 18:59:30,Total,2053 Aug 30 15:20:32,144153363.6337721,-44085326.193891615,2347.7363949260216,8.23533848678872,28.37348592945606,-0.0017371131249334967,144528589.55575627,-44210121.3207318,4957.649278785482,8.514418814755803,29.328527291061377,-0.09376058387141524,8038223.199637539,-108416741.20768067,-1959099.146507681,34.70917076628472,2.457042789729412,-1.9684697761437404,0.0,0.0,0.0,0.0,0.0,0.0
2054 Feb 23 11:57:44,2054 Feb 23 17:07:25,Total,2054 Feb 23 14:08:18,-139895726.15366983,48935428.636996984,-2812.1064172349693,-10.309154641237313,-28.22518670204214,0.001679396149342355,-140232364.7231463,49063441.68706692,-1211.8817283385454,-10.71663176902067,-29.235175079653487,0.10265632451210699,-102347736.6729559,-33596629.23981394,5440762.816887987,10.699644868032255,-33.44815686720375,-1.0786417920186189,0.0,0.0,0.0,0.0,0.0,0.0
2054 Aug 19 15:53:32,2054 Aug 19 21:44:56,Partial,2054 Aug 19 17:10:46,133960452.9665048,-69949451.82283394,4998.24630155493,13.310912355578363,26.2921379774511,-0.0016722519361341579,134315924.27578393,-70146014.96922785,2617.452399267237,13.776191741455625,27.140946498570173,-0.09120122698187644,-55676275.21479218,91814037.34861425,4478386.4632873405,-30.065297125091845,-18.363323012948825,1.4810846147048187,0.0,0.0,0.0,0.0,0.0,0.0
2055 Feb 13 05:41:23,2055 Feb 13 09:25:14,Penumbral,2055 Feb 13 05:41:23,-128507660.8122738,73136798.17801046,-5432.353780440211,-15.207907172072362,-25.99675030964919,0.001563737775014547,-128814779.44927733,73320265.27304879,823.7011927906128,-15.75513505681672,-26.9462918800603,0.10084412789141921,75913116.55703604,76961086.81632698,-3317593.8501475,-25.039474548201323,24.44564091299283,1.7816966493730806,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jul 10 07:05:41,2055 Jul 10 08:52:12,Penumbral,2055 Jul 10 07:05:41,61001056.741267964,-139177853.78292093,12669.299546466737,26.803842888441164,11.846302404887519,-0.0004724688519128255,61155339.46626505,-139535074.88300595,22385.381711540143,27.74917676331761,12.205298042598915,-0.08892522309648544,23036952.510569625,-106289051.67351551,-2795186.880904295,34.009223378282705,7.293948235965539,-1.8612844276821976,0.0,0.0,0.0,0.0,0.0,0.0
2055 Aug 08 19:09:38,2055 Aug 08 22:37:57,Penumbral,2055 Aug 08 19:09:38,119212799.61078508,-93400382.797347,7509.663970369796,17.893003153686724,23.33614437587275,-0.0014979834981567065,119522437.9431714,-93651203.46586439,-33.323525206404966,18.538236561639682,24.083286062036652,-0.09116998139061819,93108871.36321214,-56101207.31463122,-6145033.915984818,17.878009586722882,29.856082609610713,-0.6194041139944454,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jan 04 07:01:57,2056 Jan 04 11:37:47,Partial,2056 Jan 04 08:47:12,-49773417.34891671,138435132.02910846,-12984.64803463481,-28.50502916526806,-10.187526059898262,0.00032429976318861794,-49896044.07419146,138797660.10324636,-19797.892598259416,-29.463992513695764,-10.558373496353953,0.09418260639225873,-95242426.24237399,-50625358.80863703,4795594.75792752,16.20812346334365,-31.102369675644034,-1.3641226086259732,0.0,0.0,0.0,0.0,0.0,0.0
2056 Jun 28 17:13:46,2056 Jun 28 22:12:17,Partial,2056 Jun 28 18:19:35,35562908.37908033,-147783767.3143176,14205.585523155369,28.48145998509917,6.8590325741651395,4.51393421459548e-05,35640849.01500033,-148143961.36322683,19148.73654905695,29.53082167368302,7.04530594176251,-0.09676507738163816,-68884876.62590905,82311558.76196463,5109391.867237878,-26.97851135148119,-22.678024889345927,1.243358209920546,0.0,0.0,0.0,0.0,0.0,0.0
2056 Dec 23 11:37:26,2056 Dec 23 17:43:17,Total,2056 Dec 23 13:58:53,-22302057.180641327,145402096.7912496,-14202.722362676897,-29.917704805594852,-4.625735491123379,-0.00016321014722694724,-22353362.301161714,145800504.96978647,-16816.180308091916,-30.885771315944734,-4.775793244709265,0.09049665840840458,63051920.86815781,87706253.91105382,-2427010.6939718537,-28.544508448700253,20.28927544475015,1.926558579512347,0.0,0.0,0.0,0.0,0.0,0.0
2057 Jun 18 10:10:49,2057 Jun 18 15:24:35,Total,2057 Jun 18 12:01:25,9725492.399402246,-151652319.8963671,15521.627104399638,29.2480328753202,1.796438166745232,0.0005723484783759285,9738619.487350872,-152009507.54559448,15597.735064035309,30.343988717318524,1.8305201621630693,-0.1010540129317577,100963792.79744415,-40142500.17299247,-6378149.089912405,12.756569854554446,32.39506086490661,-0.288718041873646,0.0,0.0,0.0,0.0,0.0,0.0
2057 Dec 12 12:00:06,2057 Dec 12 17:59:19,Partial,2057 Dec 12 13:17:25,6436840.651029827,147045600.15594214,-15360.833082039811,-30.232526274995315,1.191851421252765,-0.0007304589211477671,6464403.478379391,147450018.0997312,-13449.639435172186,-31.199904804349767,1.2699988134354145,0.08913452249619841,-13034134.477676308,-107847960.90320253,-736736.9759752738,34.55028714457979,-4.34569548849356,-2.0530043589943494,0.0,0.0,0.0,0.0,0.0,0.0
2058 Jun 08 04:42:18,2058 Jun 08 09:00:25,Partial,2058 Jun 08 06:04:39,-16241931.170405881,-150985617.91781312,15989.000644359128,29.138442241153186,-3.296271174635862,0.0010602353260666102,-16289034.292820502,-151344913.33329388,11016.973299638677,30.215672746960102,-3.405347386652863,-0.09733010082430416,-106524754.95215444,-15046514.498940712,5937162.50340514,4.6871938802440845,-34.84901414336869,-0.7513983353426689,0.0,0.0,0.0,0.0,0.0,0.0
2058 Dec 01 15:38:39,2058 Dec 01 19:41:32,Penumbral,2058 Dec 01 15:38:39,34590464.88296178,143231289.306741,-15871.710612875173,-29.429411085142267,6.880557735819966,-0.001382308998095091,34689454.07881648,143609403.41125107,-9297.060218380602,-30.392787427357586,7.173858834208451,0.09049513206206374,-36564149.25926157,101046515.13084713,3504378.509288139,-33.0501027143521,-12.121627997173967,1.7391455920952106,0.0,0.0,0.0,0.0,0.0,0.0
2059 Apr 29 07:19:01,2059 Apr 29 11:58:33,Partial,2059 Apr 29 09:09:36,-105800478.55716586,-107503274.22556558,13031.561569458723,20.752422329378,-21.003633773709737,0.0030240932605634548,-106079937.1132454,-107776974.07125619,19910.11992363572,21.484576290180094,-21.693360536746656,-0.08862427309418118,106260955.97053023,-22335378.062077545,-6438088.389654931,7.041582334864871,34.11916987342286,0.06489299252608859,0.0,0.0,0.0,0.0,0.0,0.0
2059 Oct 22 14:15:55,2059 Oct 22 18:34:42,Partial,2059 Oct 22 15:41:26,120201872.25774702,87301063.23660344,-11140.606160341153,-17.979643701780503,23.987978466704785,-0.003467046082374058,120498565.77865715,87507542.43935688,-17746.838772788033,-18.57626557485571,24.89482095427007,0.09424381670397651,3141205.9671384934,-108649468.5018777,-1681358.5215262363,34.79125055110144,0.8789877519620256,-1.994808763294915,0.0,0.0,0.0,0.0,0.0,0.0
2060 Apr 17 10:24:58,2060 Apr 17 16:34:16,Total,2060 Apr 17 12:43:57,-123442648.86437948,-85963611.4479159,11138.923823042254,16.54533428272889,-24.55337568185463,0.0034572090095762024,-123780787.75327986,-86187221.67429979,13451.816050278416,17.09009803623979,-25.356025982726738,-0.08621096148674962,-103005615.39810857,-31457697.0287404,5507538.538913016,10.00802724501119,-33.66805538439924,-1.0422001944654282,0.0,0.0,0.0,0.0,0.0,0.0
2060 Oct 11 06:56:33,2060 Oct 11 12:10:44,Total,2060 Oct 11 08:49:56,134250390.46034375,64572633.258536465,-9027.281848639483,-13.386274715830961,26.73097806983279,-0.0039020355583842983,134576440.563756,64718870.70775619,-11251.87558426244,-13.845343075482184,27.727235481396097,0.09754900633637026,-52919275.19188643,93438333.72660089,4342973.522583718,-30.592750795126527,-17.465662903910694,1.5235820614645643,0.0,0.0,0.0,0.0,0.0,0.0
2061 Apr 06 11:51:35,2061 Apr 06 17:36:14,Partial,2061 Apr 06 13:08:37,-136887236.62235245,-61290639.216758296,8779.25240445515,11.696702640422007,-27.294680812521985,0.0038673623239381606,-137257568.40945837,-61445882.54713928,6216.998127625995,12.051935521588273,-28.2076660002882,-0.08658776274485583,78927783.90639895,73907381.89419551,-3532403.433271975,-24.04293602729535,25.413934748669156,1.73787548712988,0.0,0.0,0.0,0.0,0.0,0.0
2061 Sep 30 23:08:58,2061 Oct 01 04:17:43,Partial,2061 Oct 01 00:13:13,144028892.76634312,39722954.815845355,-6599.033785269155,-8.3943318477306,28.602927530929072,-0.004143860114408306,144387524.86980072,39812000.69744896,-4065.5875864216687,-8.69137073175399,29.62384777087354,0.09335480009643632,92320835.48364691,-57400307.15091304,-6118239.081467608,18.294109509739574,29.60026221842402,-0.6465517107373366,0.0,0.0,0.0,0.0,0.0,0.0
2062 Feb 25 07:29:58,2062 Feb 25 09:15:18,Penumbral,2062 Feb 25 07:29:58,-142762067.14268214,40275542.397169925,-2099.8972850759847,-8.562005178042181,-28.777109737490935,0.004399272545148331,-143119497.8667248,40378684.44261051,7512.714029550538,-8.897674145436582,-29.779103382728554,-0.08754928377945666,-97462946.46351545,-46125014.51085316,4985026.624790095,14.752204121649072,-31.83125178066857,-1.2905824629045353,0.0,0.0,0.0,0.0,0.0,0.0
2062 Mar 26 18:58:54,2062 Mar 26 22:17:05,Penumbral,2062 Mar 26 18:58:54,-145358495.07102475,-35059749.9725298,6364.222706178615,6.508981291934578,-29.065732113026957,0.0041906223708998575,-145732266.50699663,-35143285.704172365,-1155.2390417904355,6.690789159921851,-30.076721455102806,-0.08892245564405751,-32651039.282465003,-103490186.61243525,454150.3918189664,33.17882830845213,-10.692626118381417,-2.0615644046898693,0.0,0.0,0.0,0.0,0.0,0.0
2062 Aug 21 21:26:09,2062 Aug 21 23:31:24,Penumbral,2062 Aug 21 21:26:09,138183003.04207698,-60867832.41417639,4456.11826635287,11.53152159143739,27.14711927633652,-0.004225969060406697,138547430.82552817,-61031092.30181795,-5179.279195095668,11.907900179554343,28.05750711994679,0.08388032071798704,-67723043.63885124,83274680.21273583,5056634.107200557,-27.292770335431314,-22.29700945425564,1.2664134690989521,0.0,0.0,0.0,0.0,0.0,0.0
2062 Sep 20 11:06:58,2062 Sep 20 14:02:30,Penumbral,2062 Sep 20 11:06:58,149275260.77176994,13162524.936405454,-4027.622411251678,-3.091525252233671,29.559129685016124,-0.004265433999914712,149664279.30699217,13191076.132316725,4081.26886966974,-3.20927192896369,30.561191617524855,0.08519149323409914,-107335551.31014098,5295386.993835864,6264673.199322531,-1.9173995232819332,-35.148334368819626,-0.3748293051520442,0.0,0.0,0.0,0.0,0.0,0.0
2063 Feb 14 21:14:13,2063 Feb 15 01:55:45,Partial,2063 Feb 14 22:21:29,-132685029.90790933,65492633.03633811,-4990.778651068262,-13.65833376115948,-26.819313082717024,0.004378636860020272,-133002241.36162844,65658336.681534424,396.56326132475914,-14.178812073380017,-27.78332538869617,-0.09534186387613193,66152950.01338609,85410768.01686741,-2636350.7054820457,-27.796649525027746,21.29422972248552,1.8975188139750117,0.0,0.0,0.0,0.0,0.0,0.0
2063 Aug 10 21:39:02,2063 Aug 11 03:09:43,Partial,2063 Aug 10 23:05:30,124845759.72895876,-85540632.53522843,7235.909034309949,16.35902826549173,24.4610158338165,-0.004076124492509257,125175862.26926449,-85776947.91695184,1787.7980791399302,16.929248362153267,25.24389539791763,0.08441357063191993,99591344.53344595,-43462357.3981891,-6344933.335027222,13.823509981453707,31.950936631265584,-0.3560336106641643,0.0,0.0,0.0,0.0,0.0,0.0
2064 Feb 04 13:53:40,2064 Feb 04 19:14:06,Total,2064 Feb 04 15:45:47,-118377296.92613079,88261493.58829585,-7652.714751914846,-18.279568638556604,-23.988254994318307,0.004226624278090682,-118659981.7555972,88484435.03940457,-6580.357017274727,-18.93462867351752,-24.858869393037192,-0.09665060437579372,-14808712.27348537,-107602406.88543858,-632223.7681399327,34.478341390505754,-4.919970204354137,-2.056735720043525,0.0,0.0,0.0,0.0,0.0,0.0
2064 Jul 30 00:32:20,2064 Jul 30 06:30:00,Total,2064 Jul 30 02:40:37,107373392.14716661,-107044728.92695646,9957.538807117042,20.552352210111447,20.98406570983038,-0.0038369451682516496,107645310.81833953,-107329820.64221495,9450.241607650256,21.301382952382614,21.644557702418634,0.08825699834140147,-107129138.58818787,-9451900.31138095,6048818.51124532,2.873797747256469,-35.05722910855386,-0.6500502528856111,0.0,0.0,0.0,0.0,0.0,0.0
2065 Jan 24 04:09:39,2065 Jan 24 09:10:59,Partial,2065 Jan 24 05:25:00,-99982294.944448,108318239.49307613,-10161.360950627573,-22.362832826168745,-20.311998665498308,0.0038381861208065297,-100231076.47136115,108601309.3696847,-13884.466665960785,-23.115248782267212,-21.035327079924794,-0.09136403047526089,-36135964.11342485,101202039.95086402,3482395.593845125,-33.100418388451025,-11.982418007146732,1.7437522102014307,0.0,0.0,0.0,0.0,0.0,0.0
2065 Jul 19 11:05:18,2065 Jul 19 15:43:47,Partial,2065 Jul 19 12:26:21,86944778.52143216,-124453099.19095728,12527.19800612636,23.94091738120428,16.94814955848479,-0.003570402948751181,87151414.28290609,-124764074.65857892,17140.955923883488,24.839976730488093,17.495518860300873,0.09307473449676429,91873955.58828716,57207430.754384115,-4508819.944983443,-18.618295108033752,29.58080060477964,1.482691188254958,0.0,0.0,0.0,0.0,0.0,0.0
2065 Dec 14 18:54:24,2065 Dec 14 20:34:27,Penumbral,2065 Dec 14 18:54:24,-3989540.120361995,147092962.04066637,-16906.504827204146,-30.250015633972257,-0.9178828229831306,0.001733237871402791,-3998770.483840869,147497113.27731982,-7064.65039143133,-31.222558812416302,-0.9554136977895421,-0.0851649236851775,1699830.721470319,-108683129.51377065,-1599932.8502591054,34.799499262172425,0.4130401868298127,-2.0015514479014285,0.0,0.0,0.0,0.0,0.0,0.0
2066 Jan 13 13:09:29,2066 Jan 13 15:00:24,Penumbral,2066 Jan 13 13:09:29,-77736943.38014425,125029404.23678948,-12747.688629587768,-25.7703601482494,-15.83732458152469,0.0033691540023184246,-77943299.32398833,125368758.8380854,-21977.634908892567,-26.59775088141731,-16.38296490079497,-0.08414596794868763,80824102.08297877,-72768997.6776141,-5667579.2798167085,23.222312943375456,25.89519126935199,-0.9816340051707143,0.0,0.0,0.0,0.0,0.0,0.0
2066 Jun 09 20:38:42,2066 Jun 10 00:48:15,Partial,2066 Jun 09 22:01:48,-7746193.577093091,-151702064.16952917,17635.361655112058,29.270387830113222,-1.629290821049684,-0.0015849796190473733,-7771514.571014872,-152058205.6449681,11009.156764325635,30.36533195995291,-1.7058841933709887,0.09786731056830135,-104019131.7011637,-27814245.793676127,5615533.968572871,8.826385548050382,-34.00633401077671,-0.9790478482245678,0.0,0.0,0.0,0.0,0.0,0.0
2066 Dec 03 17:16:34,2066 Dec 03 22:34:23,Partial,2066 Dec 03 18:53:21,24937458.3603916,145155507.36293432,-17592.686397898287,-29.832005180233253,4.931756323424923,0.0010602153286790152,25013566.948472526,145551338.93291387,-11574.351109714073,-30.786022956601546,5.138704546320399,-0.0877416169342283,-49600125.871418215,95262420.07316129,4177846.5984182083,-31.181245465013546,-16.379220333632183,1.5721626726310933,0.0,0.0,0.0,0.0,0.0,0.0
2067 May 30 13:37:22,2067 May 30 18:59:30,Total,2067 May 30 15:33:23,-33627631.08013722,-147976040.36285827,18048.470608943357,28.567683534377167,-6.711227914841449,-0.0009457987070798622,-33718066.08015328,-148330822.11194894,15954.307623219609,29.61525069840422,-6.940113424171332,0.0982092351951748,80157360.67894912,72582532.63815084,-3620243.600640642,-23.611080111243304,25.812516762453786,1.718734199501027,0.0,0.0,0.0,0.0,0.0,0.0
2067 Nov 22 21:18:04,2067 Nov 23 03:08:34,Total,2067 Nov 22 23:24:05,52342568.44084999,137898682.6699859,-17238.88173998107,-28.323371813282836,10.458363542990101,0.0004424951282379889,52488469.79902616,138255354.8481092,-15812.562521945516,-29.250906359888347,10.885773640847107,-0.09367203050046699,89435442.26804957,-61813693.25392878,-6013236.036471713,19.7115525130208,28.672798946380517,-0.7406295630274085,0.0,0.0,0.0,0.0,0.0,0.0
2068 May 19 02:33:54,2068 May 19 07:52:21,Partial,2068 May 19 03:45:58,-58898727.44553764,-139606161.4593035,17597.94003080134,26.966550909887566,-11.688298266229735,-0.00023496700222081486,-59057376.316442065,-139957979.9848319,20691.065356700765,27.913850345308603,-12.064856389833944,0.09310535851826097,-33667915.94646854,-103155633.8161341,515905.83118070214,33.07337199342491,-11.023557917886007,-2.0601370799865957,0.0,0.0,0.0,0.0,0.0,0.0
2068 Nov 11 09:23:43,2068 Nov 11 14:20:50,Partial,2068 Nov 11 10:30:46,77082158.9487677,126083617.0848099,-16352.390277097415,-25.88811075659629,15.425209257592822,-0.0001502961108006542,77280582.83091599,126390338.44954057,-19601.90798609882,-26.772215559437598,16.036471679504558,-0.09945110352740956,-106909021.75663893,10589682.926028993,6313103.289165654,-3.6384490155986113,-35.02304561891502,-0.27433157868116986,0.0,0.0,0.0,0.0,0.0,0.0
2069 Apr 08 17:43:20,2069 Apr 08 20:07:05,Penumbral,2069 Apr 08 17:43:20,-132590060.61379896,-70448884.59496608,10932.807912986167,13.500051077530731,-26.413324171645826,0.0018473136291035802,-132950112.86686848,-70636871.29854922,1392.337346141147,13.948949406211012,-27.271126783716717,0.08835258095367302,68116801.40799622,83876907.1508199,-2769457.847310928,-27.293812980144562,21.925504586799914,1.8774815521678365,0.0,0.0,0.0,0.0,0.0,0.0
2069 May 08 09:42:02,2069 May 08 12:04:24,Penumbral,2069 May 08 09:42:02,-82832923.68417673,-126518817.66910355,16473.057778905826,24.4440410747539,-16.42531657040864,0.00045084738684515816,-83057580.4063836,-126853339.04982702,25310.12218639105,25.267469567714834,-16.9494190651058,0.087483040970539,-16309839.86360072,106311060.66232552,2410574.072982958,-34.736964220966144,-5.511416718264009,1.9274892575016815,0.0,0.0,0.0,0.0,0.0,0.0
2069 Oct 02 17:27:28,2069 Oct 02 20:18:37,Penumbral,2069 Oct 02 17:27:28,141261542.93553254,48208642.98081298,-8468.811390044339,-10.09532433605219,28.07816977680131,-0.0019667998124084252,141602573.05017573,48320323.47430024,238.27707205364285,-10.45205968120082,29.11098000937616,-0.09989307285586403,98554728.14700662,-45788221.768110625,-6317846.340946674,14.569101408419305,31.61407519072419,-0.4032893600003867,0.0,0.0,0.0,0.0,0.0,0.0
2069 Nov 01 02:54:06,2069 Nov 01 05:37:30,Penumbral,2069 Nov 01 02:54:06,98775334.55255696,110366225.88766229,-14880.263780051837,-22.669513299405427,19.75286926226412,-0.0007373780999702571,99017453.56722036,110628009.75110053,-22790.283849419284,-23.478131933269374,20.497421252018757,-0.09936189700424933,100554788.90216275,40281147.31036092,-5243252.370216986,-13.134304802040573,32.358051805697905,1.2049821325928907,0.0,0.0,0.0,0.0,0.0,0.0
2070 Mar 28 17:57:28,2070 Mar 28 23:24:54,Partial,2070 Mar 28 19:18:57,-143013911.82624644,-44173127.750943296,8150.761060816437,8.315330191701829,-28.569953340994065,0.002170160440495634,-143396370.5719535,-44282370.8814386,2939.8895280380016,8.553763108450845,-29.530073757150827,0.0923219060206374,-19292098.729577966,-106869911.40343495,-364933.42234438076,34.246850302174494,-6.367904160941583,-2.0634167189563164,0.0,0.0,0.0,0.0,0.0,0.0
2070 Sep 22 07:35:16,2070 Sep 22 12:44:13,Partial,2070 Sep 22 08:43:05,148049334.08026898,22209877.073910657,-5584.69219189185,-4.894240855522334,29.34407772545362,-0.002259517004720443,148420852.62314773,22256849.95911891,-881.7341048113934,-5.069153986816847,30.379152566901325,-0.09892606894792587,-107222927.48771949,-8302898.003584766,6069826.928983905,2.4993566048289715,-35.08640754911212,-0.6293104843942451,0.0,0.0,0.0,0.0,0.0,0.0
2071 Mar 18 01:28:30,2071 Mar 18 07:07:55,Total,2071 Mar 18 03:29:41,-148246724.71503538,-17089631.009076156,4951.86949859493,2.9358989430248217,-29.700188692235315,0.0023491651696075284,-148622656.1733187,-17123024.70932646,4609.579392093287,2.9838618487188673,-30.741085742767588,0.09864382347841212,-30986118.73832491,102918724.39456856,3210379.075637494,-33.65430265146196,-10.299725551829045,1.798770050222186,0.0,0.0,0.0,0.0,0.0,0.0
2071 Sep 11 16:18:41,2071 Sep 11 22:16:32,Total,2071 Sep 11 18:30:19,150060805.1427896,-5088536.515092828,-2542.112331941984,0.5331035430699816,29.657893697754652,-0.002509570827783571,150455408.06431067,-5111880.134570511,-2594.709166707688,0.5546221631741786,30.653084867760676,-0.09461827442526015,92602316.9264434,56040909.82933169,-4566055.54324415,-18.237517993337537,29.813150362732465,1.4642163251851368,0.0,0.0,0.0,0.0,0.0,0.0
2072 Mar 06 16:17:07,2072 Mar 06 20:48:18,Partial,2072 Mar 06 17:31:29,-148479959.6481969,9787228.347573593,1849.2631197699222,-2.4348171748442007,-29.830273422360424,0.00247488413626811,-148838871.91269302,9819674.46331271,6249.366200111644,-2.5545801986993992,-30.91209099222032,0.10272684423610887,77658614.96875075,-76144260.06546544,-5532267.179695557,24.308379376568304,24.87645240385678,-1.0580120734463645,0.0,0.0,0.0,0.0,0.0,0.0
