Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z,JUPITER_Position_X,JUPITER_Position_Y,JUPITER_Position_Z,JUPITER_Velocity_X,JUPITER_Velocity_Y,JUPITER_Velocity_Z,VENUS_Position_X,VENUS_Position_Y,VENUS_Position_Z,VENUS_Velocity_X,VENUS_Velocity_Y,VENUS_Velocity_Z
2031 Oct 30 06:05:26,2031 Oct 30 09:57:19,Penumbral,2031 Oct 30 08:01:20,119684800.40528007,88020779.17374992,-7220.380909776822,-18.1275692209312,23.875520699733077,-0.0004674469968154575,119997752.46583298,88243665.95928133,773.7678925134577,-18.683172006735457,24.73598817520669,-0.09145527227169739,0.0,0.0,0.0,0.0,0.0,0.0,65666171.72892553,-779779344.6328565,1770524.0735029199,12.877040233943365,1.7092563606885467,-0.29517129680526377,7458920.831452443,107430498.98530696,1047224.4900060409,-35.05588835819614,2.243686150716294,2.053392256795753
2032 Apr 25 12:38:45,2032 Apr 25 18:19:23,Total,2032 Apr 25 15:29:07,-122420983.10720424,-87560553.1580988,7134.662232762577,16.83827190771096,-24.331635221452277,0.0004828245687452553,-122740914.79109393,-87777815.22825515,4029.78165017917,17.445895157385053,-25.147608746724362,0.09441898969596375,0.0,0.0,0.0,0.0,0.0,0.0,259628423.83262578,-727928185.9143838,-2784051.755792049,12.16300166053845,5.006534397143382,-0.29289503938239025,106199070.00056876,21810787.899113193,-5827056.240024372,-7.1725483999737,34.14685593318402,0.8834656685418545
2032 Oct 18 16:42:15,2032 Oct 18 21:56:18,Total,2032 Oct 18 19:19:15,134403258.25978428,64339098.39408782,-5644.513004017596,-13.341609477292801,26.74509734377658,-0.000624632084298379,134735862.33568597,64488125.72756265,-2186.1465135811272,-13.75133526701578,27.741248398089613,-0.09944834549792023,0.0,0.0,0.0,0.0,0.0,0.0,433960294.978232,-628154339.4818085,-7098516.679649477,10.604487182370423,8.04779879692896,-0.27066979710675554,45442588.16520107,-98886257.4577602,-3981838.057422555,31.588681584237364,14.504575356334009,-1.6229603741849923
2033 Apr 14 16:32:51,2033 Apr 14 22:30:11,Total,2033 Apr 14 19:31:33,-136258628.1799807,-62848828.490619525,5759.374576251373,11.988376562531403,-27.152218644471667,0.000844032173392072,-136629175.64701346,-63008885.401983336,7434.042090940893,12.393589891598713,-28.03842146152517,0.09095416463931429,0.0,0.0,0.0,0.0,0.0,0.0,579693076.954661,-483572780.76915663,-10959367.859581325,8.221500724235645,10.65712598941367,-0.22820017330158054,-82205288.59524094,-70227844.61615375,3776317.9426237065,22.501203880766898,-26.794047938833614,-1.6668056282228563
2033 Oct 08 08:38:37,2033 Oct 08 13:48:13,Total,2033 Oct 08 11:13:25,144285466.34639713,38986003.57102904,-4119.352000520944,-8.24971665506186,28.63325358045092,-0.0008653827367269345,144632368.68886194,39069654.769511975,-5134.217615419456,-8.510969975291298,29.700028679557903,-0.10271213132853582,0.0,0.0,0.0,0.0,0.0,0.0,682742500.1699924,-305411860.70324165,-14004817.26010057,5.184221832654552,12.55271021294207,-0.16812514735482748,-85561112.48334438,64793752.6850795,5827749.469350733,-21.27862686560332,-28.097980277284872,0.8409718168625941
2034 Apr 03 17:18:46,2034 Apr 03 21:35:30,Penumbral,2034 Apr 03 19:27:07,-145285328.82447702,-35556411.381635316,3861.793084181351,6.596137276091766,-29.037130661519562,0.001091416102239693,-145679436.17952773,-35645049.679579854,10391.229418948695,6.793125478809293,-29.99070419707997,0.09000921679427021,0.0,0.0,0.0,0.0,0.0,0.0,735729023.772334,-104069336.76643932,-16026671.345013529,1.6763717842558168,13.56354210608565,-0.09384730325857943,43479087.50392218,98742830.73705098,-1149551.6175959676,-32.1665389253953,13.951236265861207,2.0477300810066494
2034 Sep 28 01:06:02,2034 Sep 28 05:07:48,Penumbral,2034 Sep 28 03:06:57,149398557.88451517,12381003.084044315,-2197.0568832558965,-2.941861852524307,29.56283737634754,-0.001102334519917182,149763678.85178205,12403340.629416425,-8047.052977145521,-3.0459289647650083,30.631196174306133,-0.09804765278415586,0.0,0.0,0.0,0.0,0.0,0.0,733213258.5202857,105043385.776432,-16839122.927004717,-2.008681095167687,13.560501239887833,-0.01139855805905687,107114626.72381648,-17812342.776111748,-6424699.189436526,5.576807341152541,34.38845766883714,0.15154768478870478
2035 Feb 22 07:18:18,2035 Feb 22 11:35:21,Penumbral,2035 Feb 22 09:26:47,-132105748.92441523,66646997.77875786,-4283.668691559577,-13.894524821270537,-26.69896157227827,0.001119491855112259,-132438335.79968077,66822441.432865195,-11447.59727538751,-14.422476735494143,-27.60185635181431,0.09461957493491542,0.0,0.0,0.0,0.0,0.0,0.0,688570860.342498,273289713.5271851,-16539398.145092327,-4.977417142353855,12.770240475075244,0.05829244782308148,-72717533.67930251,-80160883.74969058,3091744.078432255,25.69493501043779,-23.695468083467265,-1.808613549214199
2035 Aug 18 23:09:18,2035 Aug 19 04:00:25,Partial,2035 Aug 19 01:34:54,124914431.6101386,-85565561.53603274,5995.366169798311,16.34414822773358,24.4535463464946,-0.0009998431976723236,125236939.16607648,-85795479.58482939,12626.04723597069,16.892017877758875,25.28205945717697,-0.09174349286844712,0.0,0.0,0.0,0.0,0.0,0.0,586893019.742472,456402577.4727078,-15025465.14322008,-8.180421380899487,10.939014781784675,0.137560634622363,-94665024.12466374,50612347.727100134,6158274.391985736,-16.659019275021162,-31.053230748596857,0.5336006590630595
2036 Feb 11 19:57:34,2036 Feb 12 01:12:26,Total,2036 Feb 11 22:34:59,-117009571.82359524,90044928.61041749,-6585.964310595233,-18.64266975109624,-23.710396941154933,0.0008493595751709268,-117288640.3660929,90271574.97183499,-9364.68088393211,-19.346768437387322,-24.54374034954334,0.10147176267384947,0.0,0.0,0.0,0.0,0.0,0.0,441568381.74090075,604485028.3497231,-12389623.46607893,-10.71242643291854,8.329776032535646,0.20504433144605988,29044686.904732604,103823878.61337823,-246312.8505843104,-33.842572839981145,9.266386709801376,2.080057046167548
2036 Aug 07 00:12:55,2036 Aug 07 06:23:16,Total,2036 Aug 07 03:18:06,106973175.95160386,-107554390.47173996,8250.969006937084,20.62978881432096,20.887200708972042,-0.0007749516787967838,107252631.97783284,-107849218.74504885,10355.182272241209,21.331587081918414,21.553662295187475,-0.0903520703729022,0.0,0.0,0.0,0.0,0.0,0.0,263443190.38638896,708361961.1260445,-8836327.7263291,-12.409661703464499,5.174023243430909,0.25612488691351654,108480686.04787788,-3127279.3104001298,-6301659.94306265,0.8578416365267124,34.84594661359069,0.4302880830384543
2037 Jan 31 11:51:26,2037 Jan 31 16:59:45,Total,2037 Jan 31 14:25:37,-98068261.15404688,110037139.89493622,-8637.554818000157,-22.71264159657784,-19.922542725929098,0.0005561652130138402,-98299264.6945934,110310906.57308432,-7122.820082304639,-23.537095987592505,-20.642612191629702,0.10187793830681423,0.0,0.0,0.0,0.0,0.0,0.0,66021264.435165726,761568411.0471977,-4640847.70683024,-13.181312247871329,1.7436459244038418,0.2876312481633269,25577490.987411246,-105759438.12935595,-2931800.7821434997,33.80659697106488,8.110603151303762,-1.838730809006032
2037 Jul 27 01:48:48,2037 Jul 27 07:24:13,Partial,2037 Jul 27 04:36:28,85286616.51170732,-125701852.50373088,10049.601282575293,24.158426293436992,16.607670947863223,-0.00041865215545073116,85501904.9630374,-126036151.04983929,7258.277216211889,25.00784940929789,17.114854838408366,-0.0917929370455383,0.0,0.0,0.0,0.0,0.0,0.0,-135055524.07050297,761975983.8085465,-144224.86419800474,-13.029309764753378,-1.6696234653879933,0.298414426910277,-96151025.93135576,-48961890.07302394,4873051.1333830515,15.651106685887507,-31.372409748628325,-1.3349143412386584
2038 Jan 21 02:19:18,2038 Jan 21 06:15:18,Penumbral,2038 Jan 21 04:17:21,-75600557.00906466,126319494.90079245,-10198.985647575906,-26.03380468452429,-15.403853411752209,0.0003191519872070843,-75785412.41361588,126643170.8773299,-3904.279367989711,-26.926378610392987,-15.965880943452412,0.09513211076169385,0.0,0.0,0.0,0.0,0.0,0.0,-328748304.23552376,711204739.4375856,4399801.472963395,-12.02299114608397,-4.875883028146222,0.2892223703030704,-70944823.1009329,80567142.22440782,5202223.456581623,-26.40700344282761,-23.33238684061284,1.2021475515935232
2038 Jun 17 01:39:20,2038 Jun 17 04:41:05,Penumbral,2038 Jun 17 03:10:10,-11222261.658742616,-151545822.75604632,12844.743669661746,29.212885498733627,-2.31047833850952,0.0011271768712919497,-11254060.721736008,-151912171.66839945,21507.744782697315,30.272674520278304,-2.4429991499271546,-0.09294251177854174,0.0,0.0,0.0,0.0,0.0,0.0,-473082885.67209285,634117787.1200567,7948947.624588179,-10.633459098787137,-7.209397292814113,0.26783603330854405,107798534.2741014,11905881.6371323,-6054894.747745972,-3.9810803392033156,34.6517268046687,0.7068660446716167
2038 Jul 16 10:33:21,2038 Jul 16 13:31:19,Penumbral,2038 Jul 16 12:02:17,61309062.20324935,-139122532.72760922,11464.383969446471,26.765700991657976,11.896416666963606,-5.907626313967896e-05,61455844.69828932,-139470415.57777974,3654.434577679999,27.74100831740637,12.261113925329964,-0.09432219965491077,0.0,0.0,0.0,0.0,0.0,0.0,-499651369.41916823,615281643.1103805,8621577.09816839,-10.303352921466391,-7.6334851157503945,0.26221455089054707,64644740.69909413,86546384.07113025,-2537471.4807253024,-28.167051986328133,20.806737797495423,1.9114820700086959
2038 Dec 11 16:06:13,2038 Dec 11 20:29:47,Penumbral,2038 Dec 11 18:18:02,26868129.657434665,144830274.9122682,-12473.879746120041,-29.76092739341978,5.318650227360928,-0.001314033755161426,26947795.040965814,145224717.92153463,-20242.780126858783,-30.723503564060792,5.490669759443767,0.08742499816921327,0.0,0.0,0.0,0.0,0.0,0.0,-619867175.7324597,504927608.6119332,11769379.496600615,-8.410458872080062,-9.529306967682137,0.22773510208573072,40196132.82833493,-101131548.48313765,-3711638.1154878763,32.310167495767466,12.818126187966627,-1.687413624688547
2039 Jun 06 16:52:16,2039 Jun 06 21:49:01,Partial,2039 Jun 06 19:20:38,-37669795.19464448,-147042937.48923248,12893.369260310974,28.36166029470719,-7.501593564251879,0.0016432322856930464,-37766972.518515535,-147386691.35049605,17087.698119231234,29.415848046359763,-7.805407140700369,-0.09905738709941178,0.0,0.0,0.0,0.0,0.0,0.0,-728650034.4774275,345489342.2837951,14865341.143897327,-5.753796146790559,-11.206678701857205,0.17527435473842518,-87493573.86393242,-63396047.1134304,4174260.8301433837,20.303020545484383,-28.524056116435034,-1.564107056229402
2039 Nov 30 14:31:53,2039 Nov 30 20:32:07,Partial,2039 Nov 30 17:31:59,55204621.41152537,136816523.1349224,-12592.561162072207,-28.09831641687271,11.030091156093201,-0.0017937073660449405,55364700.340408616,137188339.4896908,-16339.980817749502,-28.984448034926448,11.429171188568201,0.08762434287949498,0.0,0.0,0.0,0.0,0.0,0.0,-794444516.1959999,165774165.95884523,17083857.922087673,-2.8229721152533074,-12.19175872866197,0.11380149933803678,-80501129.46866655,70993538.06904492,5621842.0900387475,-23.29282751463077,-26.44886483514796,0.9793084397468426
2040 May 26 09:35:55,2040 May 26 14:53:58,Total,2040 May 26 12:14:59,-62777050.83387007,-137939569.60356766,12954.2213137341,26.617646654351066,-12.446115523923181,0.0020795160815021414,-62936335.71159725,-138265952.50546598,12536.46219602003,27.60246972648274,-12.890552049976822,-0.09776391967648082,0.0,0.0,0.0,0.0,0.0,0.0,-814325087.4067386,-24509495.963572934,18319102.688776787,0.2410820923133547,-12.461476178167391,0.0463819577951259,49475260.24474912,95926205.32758297,-1532449.6308427246,-31.236542585541738,15.894957233191612,2.0209035387125205
2040 Nov 18 16:45:21,2040 Nov 18 22:35:05,Total,2040 Nov 18 19:40:10,81038490.04311113,123653496.83498344,-11945.265461170273,-25.38955535812474,16.21046221098653,-0.0023512822964744926,81260080.32180427,123973502.34995417,-11206.414313104142,-26.196120958812855,16.820325744326873,0.09104873100659712,0.0,0.0,0.0,0.0,0.0,0.0,-787648158.2610202,-211838677.43539503,18500558.621503502,3.2431496699227655,-12.018632624920453,-0.02262297083019949,105139025.47914208,-27276964.49596186,-6440891.9260379635,8.617588126370597,33.74334686837231,-0.0322093683111374
2041 May 15 23:05:49,2041 May 16 03:25:37,Penumbral,2041 May 16 01:15:46,-86179901.53015363,-124283309.00499208,12586.65713467729,23.98684405715086,-17.080006389909858,0.002499516896413715,-86404001.11026159,-124592319.22087672,6924.8031699835,24.848202242694867,-17.645717173896028,-0.09040349525825439,0.0,0.0,0.0,0.0,0.0,0.0,-715414851.4907825,-389042386.7745973,17620794.228891514,6.093549455775794,-10.879080325578542,-0.09112426305281586,3744864.2990511428,-108689317.52939944,-1714078.1968813196,34.7667124594402,1.077727532659584,-1.9906962513742195
2041 Nov 08 03:00:21,2041 Nov 08 07:19:16,Partial,2041 Nov 08 05:09:46,103165719.61223498,106406297.23180518,-11075.210339246416,-21.862051668063103,20.61537795867134,-0.002931835648818345,103428064.91066357,106664979.5435866,-5769.3895676797665,-22.583968682266082,21.400072626832483,0.0947531124701049,0.0,0.0,0.0,0.0,0.0,0.0,-603206939.1375011,-541985514.1045654,15746006.182409592,8.585713852441284,-9.118352770288444,-0.15419325951370041,-104293413.92775165,-26948419.39348455,5644831.687506787,8.532117105047043,-34.06630182571981,-0.9617234899736242
2042 Apr 05 12:51:58,2042 Apr 05 17:26:08,Penumbral,2042 Apr 05 15:09:04,-144100905.61857665,-40414076.367632926,5065.668353261372,7.558685795595348,-28.783469398276107,0.0037306678948570106,-144493244.03765535,-40517214.0995079,12572.904371922044,7.813135764096039,-29.718939745561748,-0.08412917552563683,0.0,0.0,0.0,0.0,0.0,0.0,-481503121.22250885,-646993058.6421957,13459586.957419598,10.33632032292459,-7.198429045465572,-0.20132529059729481,35326143.23532363,101891331.87832098,-633418.0698905856,-33.206039510398455,11.30627659993376,2.0713659756454996
2042 Sep 29 09:18:57,2042 Sep 29 13:21:08,Partial,2042 Sep 29 11:20:03,148976564.79167914,16131734.841368368,-2789.72387848136,-3.689272469803179,29.490971335713674,-0.00399873015542166,149332859.8787212,16163438.062888635,-9795.063857792913,-3.798310770967386,30.58141749811673,0.09522418238136987,0.0,0.0,0.0,0.0,0.0,0.0,-310858866.75541234,-736711538.3526903,10014837.196035491,11.894302682931304,-4.474284873699123,-0.2474983593244665,108035122.94248794,-10613276.727735579,-6378360.27476264,3.2637374026225214,34.69420967992773,0.28996984898696165
2043 Mar 25 12:13:04,2043 Mar 25 18:12:12,Total,2043 Mar 25 15:12:35,-148708636.8873373,-11834521.527030926,2296.1438614634967,1.8789106212109024,-29.796106031779594,0.0039918157521543,-149108548.97381443,-11856830.393797869,5443.9345277126085,1.9048439768651497,-30.778100697303465,-0.08625230867924338,0.0,0.0,0.0,0.0,0.0,0.0,-121203651.29653792,-781961165.8020406,5960024.226990798,12.769037918087257,-1.3926438365406264,-0.27987382805862293,17152915.34008713,-107426372.98198082,-2470619.719813728,34.35086757036496,5.399691870789096,-1.9071460591257963
2043 Sep 18 23:46:31,2043 Sep 19 05:11:32,Total,2043 Sep 19 02:29:04,149885973.74257365,-11092908.046317602,-25.652160187116227,1.7137284129519108,29.58244472227685,-0.004102420206198172,150255148.8857383,-11129691.053339042,-2826.625724987532,1.7767064773806658,30.639667981536267,0.09361728535483418,0.0,0.0,0.0,0.0,0.0,0.0,76358750.90880662,-778285306.5114901,1525112.6253987798,12.860846659024007,1.8888076846325101,-0.2955593641953487,-98656882.51210746,-43586983.56870029,5090215.197622535,13.914860289213742,-32.195398257954515,-1.2465939507148336
2044 Mar 13 17:31:42,2044 Mar 13 23:05:26,Total,2044 Mar 13 20:18:31,-147793772.2859803,16571622.801484577,-433.79851871767534,-3.8020410979949784,-29.70434279698787,0.004102983137354516,-148171331.94097808,16623807.008950025,-1972.085713579851,-3.9871209178361857,-30.719773940355996,-0.09116249906622223,0.0,0.0,0.0,0.0,0.0,0.0,268103998.89072838,-724380200.272305,-2988386.8188463943,12.109807747094921,5.152453449106305,-0.2923133442376828,-63279814.25929397,86741588.94043007,4846318.113776727,-28.41279401682284,-20.831862393019165,1.3517976087678405
2044 Sep 07 09:13:27,2044 Sep 07 14:51:41,Partial,2044 Sep 07 12:02:37,145731249.49239483,-38459842.44179749,2605.3224343465595,7.115261019384017,28.679552806066365,-0.0040194071801906974,146107556.53466305,-38569199.52224019,4695.677589803288,7.355317605864327,29.65456453932113,0.08821186137177177,0.0,0.0,0.0,0.0,0.0,0.0,442682340.64758384,-621437468.0915046,-7321542.75160589,10.496149404398572,8.202134320018958,-0.26888055771770397,69245021.61903235,82957373.50482859,-2850502.8597765,-26.993846369969873,22.289745079202618,1.8645224336252029
2045 Mar 03 06:26:42,2045 Mar 03 10:19:32,Penumbral,2045 Mar 03 08:23:05,-141752157.03945494,43595124.20047131,-3099.6061866113437,-9.236487137766247,-28.573536642076444,0.0041186436589882415,-142096222.43322262,43708999.71355782,-9204.002359123786,-9.602327659361901,-29.59265810850922,-0.0946347735782587,0.0,0.0,0.0,0.0,0.0,0.0,585654084.9780161,-475743969.4697366,-11125265.439671818,8.089865682769345,10.765557070470825,-0.2257041108477185,97680053.39069569,-47696150.61339601,-6292387.951583062,15.166492834016239,31.321010736364194,-0.4429578673874224
2045 Aug 27 12:49:00,2045 Aug 27 16:32:47,Penumbral,2045 Aug 27 14:40:54,136377404.06295255,-65094412.871357724,5220.668935938338,12.343989774465836,26.761887577044885,-0.003855850636968003,136740335.69032627,-65275134.55073517,12593.937705381331,12.765474192625062,27.635416085791267,0.08369022890589997,0.0,0.0,0.0,0.0,0.0,0.0,686731535.0397886,-295564133.5843858,-14134988.374557804,5.0143431779259755,12.627391848212637,-0.16463751171310617,-20866490.61246409,-106618493.49142906,-266686.17120385857,34.13539557643617,-6.8688226103309855,-2.0638159356772094
2046 Jan 22 11:37:54,2046 Jan 22 15:52:13,Partial,2046 Jan 22 13:45:05,-78980070.21173784,124256931.01626532,-11909.061918922927,-25.612393119155723,-16.086570682963774,0.003082751536819304,-79167597.51561922,124565279.3860774,-5185.514839822119,-26.527643969251866,-16.673195202376405,-0.09581065560740164,0.0,0.0,0.0,0.0,0.0,0.0,732412864.7852552,-127869115.06225131,-15853600.732446939,2.093741907760003,13.497538488052417,-0.10291442980314996,-76374848.46692637,75423312.82084842,5445781.90565756,-24.73458384097022,-25.103503999914665,1.0805163045602084
2046 Jul 17 23:19:40,2046 Jul 18 04:21:41,Partial,2046 Jul 18 01:50:38,65138959.021600574,-137360569.6893259,13508.697743011224,26.42179940210918,12.646442316803862,-0.0026570453699671986,65300011.53025854,-137718539.4720149,7494.29750718142,27.35219785361748,13.019376533486195,0.08782635533553439,0.0,0.0,0.0,0.0,0.0,0.0,736489020.2683529,80158909.09477915,-16809027.46747204,-1.5692057306643958,13.615791951834932,-0.021455563099457113,58147848.443112455,90989323.91476677,-2098958.2731548287,-29.62027880940076,18.705393378119023,1.966600924784725
2047 Jan 11 23:25:04,2047 Jan 12 05:01:47,Total,2047 Jan 12 02:13:29,-53925284.95424108,136886268.81212655,-13741.757720229218,-28.187232192383625,-11.027089247844437,0.0025863997322871286,-54055278.18520417,137242233.39908987,-11011.1086677771,-29.14584579024888,-11.425414581661183,-0.09326568863484756,0.0,0.0,0.0,0.0,0.0,0.0,684387682.2121904,283797583.0871865,-16489480.365155295,-5.162432485708851,12.695390003685365,0.06274556170315194,103846627.01767482,-31903424.10859358,-6430237.483180931,10.101163404662158,33.32365996395867,-0.12295811118811682
2047 Jul 07 08:32:58,2047 Jul 07 14:04:32,Total,2047 Jul 07 11:18:42,39416986.33953512,-146883186.55362743,14985.55980945026,28.27603136197561,7.604667056333638,-0.0022498472283576758,39503884.876579896,-147244681.1530099,13936.19342373914,29.31259530045046,7.810761875868015,0.09513014260695257,0.0,0.0,0.0,0.0,0.0,0.0,580998748.0335171,464181479.745729,-14925943.856963769,-8.31502743343717,10.832804017072364,0.14101068269299522,-6695053.676629849,-108504442.91311817,-1110698.4554921968,34.7220237723168,-2.289741926462368,-2.034446699568632
2048 Jan 01 04:50:34,2048 Jan 01 10:43:55,Total,2048 Jan 01 07:47:17,-26272154.54671648,144734754.77612033,-15204.9605105596,-29.782412044280846,-5.430174212611229,0.001997332576866666,-26333719.83283742,145129123.980316,-16996.68519983618,-30.751290319518866,-5.613419270624015,-0.0889747559134066,0.0,0.0,0.0,0.0,0.0,0.0,432962834.9570344,611080681.7816383,-12224496.73924325,-10.822910486934141,8.176065843467114,0.2081486946138234,-105482162.46653578,-21621503.780519385,5785936.8980776435,6.80977706150533,-34.46615893398084,-0.8683899249464895
2048 Jun 26 00:25:57,2048 Jun 26 05:04:28,Partial,2048 Jun 26 02:45:12,13083511.811304497,-151489715.0332666,16109.1349697331,29.182909798291497,2.44993014704726,-0.0017792513944857897,13105351.668306125,-151847312.73764056,19903.69953472993,30.275675711009065,2.5046441436139726,0.09895900414116418,0.0,0.0,0.0,0.0,0.0,0.0,253888339.61415336,712271193.0404177,-8638804.236942453,-12.470790326639342,5.006134464191288,0.2581910270379968,-43523720.53969088,98233702.75870702,3866005.7592912647,-32.135553518699545,-14.383381750347574,1.6551224118533665
2048 Dec 20 05:12:33,2048 Dec 20 09:37:52,Penumbral,2048 Dec 20 07:25:12,2934238.497944125,147141123.4828771,-15781.367759437126,-30.255808713229065,0.48148141828795454,0.001325988439158044,2950082.0472202613,147546930.2180626,-22218.55598858133,-31.22354853062625,0.5236633333867896,-0.08703390192141952,0.0,0.0,0.0,0.0,0.0,0.0,56219161.45155077,762802403.381624,-4426678.410308086,-13.194969158662408,1.575429341558148,0.28864107433183783,85965970.45826772,65678461.82923655,-4052262.50081761,-21.366861295461888,27.679079403848753,1.6143986881062617
2049 May 17 10:17:01,2049 May 17 14:08:24,Penumbral,2049 May 17 12:12:44,-82843193.57365245,-126587042.4588685,14944.903588434583,24.433485672962856,-16.417512030305236,0.0003858802269714904,-83049552.39695834,-126890945.06289566,7417.898430645874,25.33801741397547,-16.987159333056145,0.0973258669517523,0.0,0.0,0.0,0.0,0.0,0.0,-112749466.4137162,764507915.5695256,-653772.0212845707,-13.090050823927331,-1.2951602288823667,0.29821717132065173,11344532.392522497,-108182989.15312223,-2147678.8194338935,34.59691310728724,3.5276492508724573,-1.946836988144961
2049 Jun 15 19:07:54,2049 Jun 15 20:50:09,Penumbral,2049 Jun 15 19:59:03,-13356570.674977902,-151358702.88956764,16766.59087430411,29.179406785845508,-2.7294609430968158,-0.0011647089532897147,-13392207.806699706,-151717121.5001953,25726.983875558915,30.26524309005283,-2.8108187498778,0.09476748754793328,0.0,0.0,0.0,0.0,0.0,0.0,-145850381.96188542,760515743.9003917,103314.46692493348,-12.995915361107365,-1.8503828636742665,0.2984206050447069,86215798.12488607,-66306546.839443654,-5888158.236415934,21.13201922561012,27.623880568519745,-0.8375673567166594
2049 Nov 09 14:47:53,2049 Nov 09 18:44:04,Penumbral,2049 Nov 09 16:45:56,100069657.42956145,109253631.3827303,-13207.171677826473,-22.441085082449646,19.999293198068052,-0.0008790835211813671,100332866.95126489,109532102.32208434,-5341.469620698681,-23.15457135691192,20.73797949932092,-0.09220179098137746,0.0,0.0,0.0,0.0,0.0,0.0,-306155214.52628314,719959899.8977133,3858012.9834338874,-12.186884266840854,-4.506120678274672,0.2913497463224323,-102139000.86287846,-34406166.525228195,5416317.476101282,10.94548508960145,-33.348817960575495,-1.091672320593612
2050 May 06 20:33:32,2050 May 07 02:13:58,Total,2050 May 06 23:23:49,-104153123.35147563,-109225529.01054212,13270.221147280621,21.06768162612539,-20.661563562635912,0.0009377568196818248,-104427472.40719743,-109499676.52205008,10038.390752064975,21.814962975958473,-21.34758073961612,0.09459262216059404,0.0,0.0,0.0,0.0,0.0,0.0,-481920891.8867322,628037136.8291026,8171942.468549257,-10.526663162434879,-7.350845952567654,0.26603360937339204,-58918900.90652095,89772242.4171207,4637595.130842964,-29.39878960438084,-19.41007988407972,1.4277296172846712
